
37,#genre#
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv

http://be.is-best.net/i/8/5600393.txt
香港地区,#genre#
翡翠台,http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
TVB明珠台,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
TVBlus,http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8

全球视界,#genre#
韩·TVN,http://s1.an94tv.cfd/aktv/tvn/AKTV.m3u8
港·澳·台,#genre#
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.flv
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
无线新闻,https://live.tvfix.org/live/inews/3/v4000000/index.m3u8
未知分组,#genre#
AniaxHK,http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
CNA,http://s1.an94tv.cfd/aktv3/cna/AKTV.m3u8
三立LIVE,http://s1.an94tv.cfd/zhongtian/live/AKTV.m3u8
agellanTV頻道,http://s1.an94tv.cfd/taiwan/magellantv/AKTV.m3u8
unifiSorts1,http://s1.an94tv.cfd/astro/unifisports1/AKTV.m3u8
TNTSORTS3,http://s1.an94tv.cfd/astro/tntsports3/AKTV.m3u8
TNTSORTS1,http://s1.an94tv.cfd/astro/tntsports1/AKTV.m3u8
EuroSort1,http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8
8TV,http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8
日テレNEWSLIVE,http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
JaanNews24HLIVE,http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
朝鲜恩情台,http://s1.an94tv.cfd/aktv3/CH-0/AKTV.m3u8
Channel5,http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
無線新聞台,http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
Channel8,http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
oC,http://s1.an94tv.cfd/aktv/popc/AKTV.m3u8
ROCKAction,http://s1.an94tv.cfd/aktv/rockaction/AKTV.m3u8
天映經典,http://s1.an94tv.cfd/aktv/1080/AKTV.m3u8
明珠剧集台北美,http://s1.an94tv.cfd/aktv/CH-19/AKTV.m3u8
美亞電影台HK,http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
鳳凰衛視香港台,http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
翡翠一台北美,http://s1.an94tv.cfd/aktv/CH-8/AKTV.m3u8
翡翠剧集台北美,http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠综合台北美,http://s1.an94tv.cfd/aktv/CH-17/AKTV.m3u8
鳳凰衛視中文台,http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
鳳凰衛視資訊台,http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
国际空间站NASA,http://s1.an94tv.cfd/zhongtian/nasa/AKTV.m3u8
