http://mytv.3d.tc//i/?T=音乐
现场🎸演唱,#genre#
孟庭苇-谁的眼泪在飞,http://em.21dtv.com/songs/60143328.mkv
孟庭苇-过冬,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/U9QKnKK2RpKMElnSS07%40%40hd.m3u8
孟庭苇-野百合也有春天,http://em.21dtv.com/songs/60143329.mkv
孟庭苇-雾里看花,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/fi3PjAgsnTjwzAvSboT%40%40hd.m3u8
孟庭苇-风中有朵雨做的云,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Cg9qI5imMInpPvK5Mnm%40%40hd.m3u8
孟庭苇-风中有朵雨做的云,http://em.21dtv.com/songs/60143330.mkv
崔健-不是我不明白,http://em.21dtv.com/songs/60011382.mkv
崔健-农村包围城市,http://em.21dtv.com/songs/60145060.mkv
崔健-新长征路上的摇滚,http://em.21dtv.com/songs/60050989.mkv
崔健-最后一枪,http://em.21dtv.com/songs/60145063.mkv
崔健-滚动的蛋,http://em.21dtv.com/songs/60145064.mkv
崔健-红旗下的蛋,http://em.21dtv.com/songs/60145065.mkv
崔健-迷失的季节,http://em.21dtv.com/songs/60145066.mkv
庄心妍+DJ阿远-真的不容易,http://em.21dtv.com/songs/60144619.mkv
庄心妍+贺敬轩-再遇不到你这样的人,http://em.21dtv.com/songs/60143378.mkv
庄心妍-他,http://em.21dtv.com/songs/60137551.mkv
庄心妍-你在哪里,http://em.21dtv.com/songs/60137552.mkv
庄心妍-天眼,http://em.21dtv.com/songs/60137553.mkv
庄心妍-屋檐下的浪漫,http://em.21dtv.com/songs/60137554.mkv
庄心妍-恨嫁,http://em.21dtv.com/songs/60145077.mkv
庄心妍-我不相信,http://em.21dtv.com/songs/60137555.mkv
庄心妍-暖暖的依靠,http://em.21dtv.com/songs/60137556.mkv
庄心妍-最后一次,http://em.21dtv.com/songs/60137557.mkv
庄心妍-流着泪说分手,http://em.21dtv.com/songs/60137558.mkv
庄心妍-热恋过后,http://em.21dtv.com/songs/60145078.mkv
庄心妍-行李,http://em.21dtv.com/songs/60137559.mkv
庞龙-多了,http://em.21dtv.com/songs/60137560.mkv
庞龙-多了,http://em.21dtv.com/songs/60138684.mkv
庞龙-极光,http://em.21dtv.com/songs/60137561.mkv
庞龙-聊,http://em.21dtv.com/songs/60137562.mkv
庞龙-聊,http://em.21dtv.com/songs/60138685.mkv
庞龙-走着唱着,http://em.21dtv.com/songs/60137563.mkv
庞龙-走着唱着,http://em.21dtv.com/songs/60138686.mkv
庞龙-躲在心里的时光,http://em.21dtv.com/songs/60145081.mkv
庞龙-面朝大海春暖花开,http://em.21dtv.com/songs/60137564.mkv
庾澄庆+卓猷燕-安静,http://em.21dtv.com/songs/60146270.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
庾澄庆+董姿彦-老实情歌+靠近,http://em.21dtv.com/songs/60146271.mkv
庾澄庆-热情的沙漠,http://em.21dtv.com/songs/60036267.mkv
庾澄庆-猴喜翻,http://em.21dtv.com/songs/60146269.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
张信哲+伊黎哈穆+闪烁+陈沁-过火,http://em.21dtv.com/songs/60137576.mkv
张信哲+伍思凯-特别的爱给特别的你,http://em.21dtv.com/songs/60137577.mkv
张信哲+陈沁-白月光,http://em.21dtv.com/songs/60137578.mkv
张信哲-亲爱的小孩,http://em.21dtv.com/songs/60119496.mkv
张信哲-别怕我伤心,http://em.21dtv.com/songs/60137572.mkv
张信哲-时间都去哪儿了,http://em.21dtv.com/songs/60146280.mkv
张信哲-爱如潮水,http://em.21dtv.com/songs/60137573.mkv
张信哲-见坏就收,http://em.21dtv.com/songs/60145086.mkv
张信哲-说,http://em.21dtv.com/songs/60138694.mkv
张信哲-过火,http://em.21dtv.com/songs/60137574.mkv
张信哲-逃生,http://em.21dtv.com/songs/60137575.mkv
张婉清-因为单身的缘故,http://em.21dtv.com/songs/60145092.mkv
张婉清-浪人情歌,http://em.21dtv.com/songs/60143394.mkv
张学友+许慧欣-流星下的愿,http://em.21dtv.com/songs/60027735.mkv
张学友-你是爱我的,http://em.21dtv.com/songs/60031991.mkv
张学友-停格,http://em.21dtv.com/songs/60137584.mkv
张清芳-时间的滋味,http://em.21dtv.com/songs/60039131.mkv
张清芳-纯粹,http://em.21dtv.com/songs/60013385.mkv
张珊珊-LION,http://em.21dtv.com/songs/60146304.mkv
张珊珊-刚刚好,http://em.21dtv.com/songs/60143411.mkv
张碧晨+杜海涛-凉凉,http://em.21dtv.com/songs/60137597.mkv
张碧晨+赵丽颖-望,http://em.21dtv.com/songs/60137598.mkv
张碧晨+赵天宇-白月光,http://em.21dtv.com/songs/60145113.mkv
张碧晨-如果一切没有发生过,http://em.21dtv.com/songs/60143412.mkv
张碧晨-渡红尘,http://em.21dtv.com/songs/60146930.mkv
张磊-一厢情愿的不舍,http://em.21dtv.com/songs/60146306.mkv
张磊-因为一个人,http://em.21dtv.com/songs/60138717.mkv
张磊-故意,http://em.21dtv.com/songs/60143413.mkv
张靓颖+NEYO-ANGELSANDHARMONY,http://em.21dtv.com/songs/60145118.mkv
张靓颖+TIMBALAND-DUSTMYSHOULDERSOFF,http://em.21dtv.com/songs/60145119.mkv
张靓颖+权振东-亲爱的小孩,http://em.21dtv.com/songs/60069469.mkv
张靓颖+李秉成+王艺陶+卢昶宇-画心,http://em.21dtv.com/songs/60137609.mkv
张靓颖+李秉成-终于等到你,http://em.21dtv.com/songs/60137608.mkv
张靓颖-十里桃花,http://em.21dtv.com/songs/60143430.mkv
张靓颖-日落大道,http://em.21dtv.com/songs/60138729.mkv
张靓颖-热情的沙漠,http://em.21dtv.com/songs/60087855.mkv
张靓颖-玲珑,http://em.21dtv.com/songs/60138730.mkv
张靓颖-给不起的爱,http://em.21dtv.com/songs/60137607.mkv
张靓颖-请让爱情相信你,http://em.21dtv.com/songs/60138731.mkv
张韶涵+我是赞助商派来的-复刻回忆,http://em.21dtv.com/songs/60145121.mkv
张韶涵-是否爱过我,http://em.21dtv.com/songs/60145120.mkv
往事只能回味,https://txmov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyMjZfOTU2MzA3MDg4Xzc1NzE0NzcwMTc5XzJfMw==_b_B55a73f3d2ceffe4c8f6105e440e73c59.mp4?clientCacheKey=3x6icrhwkc744by_b.mp4&tt=b&di=24717162&bp=10000
往事只能回味。,https://alimov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyMjZfOTU2MzA3MDg4Xzc1NzE0NzcwMTc5XzJfMw==_b_B55a73f3d2ceffe4c8f6105e440e73c59.mp4?clientCacheKey=3x6icrhwkc744by_b.mp4&tt=b&di=24712421&bp=10000
往后余生,https://vd3.bdstatic.com/mda-jatub6sb1pzwxfnb/hd/mda-jatub6sb1pzwxfnb.mp4?pd=19&vt=1
徐佳莹+金志文-一样的月光,http://em.21dtv.com/songs/60137620.mkv
徐佳莹-因爱闪光,http://em.21dtv.com/songs/60138743.mkv
徐佳莹-完美落地,http://em.21dtv.com/songs/60146320.mkv
徐佳莹-旅行的意义,http://em.21dtv.com/songs/60076514.mkv
徐佳莹-最初的记忆,http://em.21dtv.com/songs/60137619.mkv
徐小凤-故乡的雨,http://em.21dtv.com/songs/60019095.mkv
徐小凤-每日怀念你,http://em.21dtv.com/songs/60029044.mkv
徐小凤-流下眼泪前,http://em.21dtv.com/songs/60027719.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038343.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
徐小凤-热情的沙漠,http://em.21dtv.com/songs/60036262.mkv
徐小凤-黎明不要来,http://em.21dtv.com/songs/60026833.mkv
情网,https://txmov2.a.kwimgs.com/upic/2022/06/13/11/BMjAyMjA2MTMxMTI1MTFfOTU2MzA3MDg4Xzc2Njc4OTk0Nzc2XzJfMw==_b_Bc60dfd3075034ae610ddc66063a5bc5d.mp4?clientCacheKey=3xu8qyzhzqn7vhs_b.mp4&tt=b&di=24710b6c&bp=10000
情难枕,https://txmov2.a.kwimgs.com/upic/2022/08/13/05/BMjAyMjA4MTMwNTMxNDdfOTU2MzA3MDg4XzgxNjgyMzYyMTYyXzJfMw==_b_B5286e8e7c86602d95bf257ca8d281cc9.mp4?clientCacheKey=3x3xxvukpkyrrs4_b.mp4&tt=b&di=24710b75&bp=10000
成龙+刘涛-普通人,http://em.21dtv.com/songs/60145150.mkv
成龙+欧阳娜娜-AWholeNewWorld,http://em.21dtv.com/songs/60143450.mkv
成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
成龙-普通人,http://em.21dtv.com/songs/60146327.mkv
成龙-男儿当自强,http://em.21dtv.com/songs/60030886.mkv
朴树-FOREVERYOUNG,http://em.21dtv.com/songs/60145203.mkv
朴树-NEVERKNOWSTOMORROW,http://em.21dtv.com/songs/60145204.mkv
朴树-THEFEARINMYHEART,http://em.21dtv.com/songs/60145206.mkv
朴树-好好地,http://em.21dtv.com/songs/60145207.mkv
朴树-我去2000年,http://em.21dtv.com/songs/60145209.mkv
朴树-清白之年,http://em.21dtv.com/songs/60145211.mkv
朴树-狗屁青春,http://em.21dtv.com/songs/60145212.mkv
朴树-空帆船,http://em.21dtv.com/songs/60145213.mkv
李克勤+6号-黑胶,http://em.21dtv.com/songs/60143534.mkv
李克勤+容祖儿-时间的错,http://em.21dtv.com/songs/60137698.mkv
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
李克勤-偶尔平凡,http://em.21dtv.com/songs/60137697.mkv
李克勤-失魂记,http://em.21dtv.com/songs/60143533.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
李克勤-缱绻星光下,http://em.21dtv.com/songs/60034340.mkv
李克勤-谁最爱你,http://em.21dtv.com/songs/60145217.mkv
李克勤-龙须糖,http://em.21dtv.com/songs/60146386.mkv
李宇春+彭雅纯+周君怡+刘思良-下个路口见,http://em.21dtv.com/songs/60138821.mkv
李宇春+彭雅纯-再不疯狂我们就老了,http://em.21dtv.com/songs/60138820.mkv
李宇春-一百种热爱,http://em.21dtv.com/songs/60138819.mkv
李宇春-春风十里[演唱会],http://em.21dtv.com/songs/60137701.mkv
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
李玉刚+徐天意+祝颂皓+杨姣-新贵妃醉酒,http://em.21dtv.com/songs/60138831.mkv
李玉刚+徐天意-刚好遇见你,http://em.21dtv.com/songs/60138830.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
李玉刚-长安故事,http://em.21dtv.com/songs/60137721.mkv
李玟-你在我心上,http://em.21dtv.com/songs/60032475.mkv
李玲玉-江南吟,http://em.21dtv.com/songs/60143551.mkv
李翊君+江宏恩-放心,http://em.21dtv.com/songs/60137732.mkv
李翊君-倒数,http://em.21dtv.com/songs/60137728.mkv
李翊君-多情人都把灵魂给了谁,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/o1koj80kDcERprb8epC%40%40hd.m3u8
李翊君-爱情路口,http://em.21dtv.com/songs/60137729.mkv
李翊君-背叛无所谓,http://em.21dtv.com/songs/60137730.mkv
李翊君-自在,http://em.21dtv.com/songs/60137731.mkv
李若希-追忆,http://em.21dtv.com/songs/60145233.mkv
李荣浩+张泽-内疚,http://em.21dtv.com/songs/60145237.mkv
李荣浩+毛不易+马伯骞-模型,http://em.21dtv.com/songs/60146412.mkv
李荣浩+闫峻-演员和歌手,http://em.21dtv.com/songs/60145238.mkv
李荣浩-嗯,http://em.21dtv.com/songs/60137734.mkv
李荣浩-如果有一天,http://em.21dtv.com/songs/60145234.mkv
李荣浩-就这样,http://em.21dtv.com/songs/60138835.mkv
李荣浩-我看着你的时候,http://em.21dtv.com/songs/60145235.mkv
李荣浩-歌谣,http://em.21dtv.com/songs/60145236.mkv
李荣浩-祝你幸福,http://em.21dtv.com/songs/60146411.mkv
李荣浩-裙姊,http://em.21dtv.com/songs/60143563.mkv
杨千嬅+丁子高-平行线,http://em.21dtv.com/songs/60146420.mkv
杨千嬅+于梓贝-可惜我是水瓶座,http://em.21dtv.com/songs/60145253.mkv
杨千嬅+叶晓粤-平凡之路,http://em.21dtv.com/songs/60145254.mkv
杨千嬅+叶雪如+周怡+吴昊煜-大城大事,http://em.21dtv.com/songs/60137742.mkv
杨千嬅+叶雪如-可惜我是水瓶座,http://em.21dtv.com/songs/60137741.mkv
杨千嬅-你还爱我吗,http://em.21dtv.com/songs/60031733.mkv
杨千桦-WONDERWOMAN,http://em.21dtv.com/songs/60146421.mkv
杨坤+黄渤-大叔也不错,http://em.21dtv.com/songs/60145258.mkv
杨坤-分不开,http://em.21dtv.com/songs/60145255.mkv
杨坤-干了这杯波本,http://em.21dtv.com/songs/60145256.mkv
杨坤-替身,http://em.21dtv.com/songs/60145257.mkv
杨坤-游击队之歌,http://em.21dtv.com/songs/60146427.mkv
杨坤-美丽的一天,http://em.21dtv.com/songs/60029246.mkv
杨坤-里约热内卢,http://em.21dtv.com/songs/60026879.mkv
杨坤孤独颂,http://em.21dtv.com/songs/60146426.mkv
杨宗纬-天龙八部,http://em.21dtv.com/songs/60137751.mkv
杨宗纬-浮生千山路,http://em.21dtv.com/songs/60146429.mkv
杨宗纬-生命被你照亮,http://em.21dtv.com/songs/60138857.mkv
杨宗纬-越过山丘,http://em.21dtv.com/songs/60138858.mkv
杨澜-欢天喜地歌儿飞,http://em.21dtv.com/songs/60146436.mkv
杨澜-草原天路,http://em.21dtv.com/songs/60146437.mkv
杨钰莹-我不想说,http://vodcdn.video.taobao.com/oss/ali-video/cc97a07de2cac88c025590ef874253fc/video.m3u8
林子祥+何洁-决定,http://em.21dtv.com/songs/60137774.mkv
林子祥+林凯轩+林志程+黄嘉玲-男儿当自强,http://em.21dtv.com/songs/60138875.mkv
林子祥+谢安琪-俩忘烟水里,http://em.21dtv.com/songs/60076405.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
林子祥-每一个晚上,http://em.21dtv.com/songs/60029088.mkv
林子祥-男儿当自强,http://em.21dtv.com/songs/60030887.mkv
梁静茹-如果有一天,http://em.21dtv.com/songs/60036968.mkv
梁静茹-我就知道那是爱,http://em.21dtv.com/songs/60143618.mkv
梁静茹-秘果,http://em.21dtv.com/songs/60138885.mkv
梁静茹-纯真,http://em.21dtv.com/songs/60013402.mkv
梅艳芳-今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
梅艳芳-你留我在此,http://em.21dtv.com/songs/60031903.mkv
梅艳芳-朦胧夜雨里,http://em.21dtv.com/songs/60029445.mkv
梅艳芳-梦伴,http://em.21dtv.com/songs/60029478.mkv
梅艳芳-留住你今晚,http://em.21dtv.com/songs/60027592.mkv
江淑娜-烟雨蒙蒙,http://em.21dtv.com/songs/60137821.mkv
江珊+RichardMarx-RightHereWaiting(跨界歌王),http://em.21dtv.com/songs/60138915.mkv
江珊-MoonRiverDancingQueen,http://em.21dtv.com/songs/60137822.mkv
江珊-TimeToSayGoodbye(跨界歌王),http://em.21dtv.com/songs/60138913.mkv
江珊-歌剧魅影,http://em.21dtv.com/songs/60138914.mkv
汪峰+DJ佳楠-存在,http://em.21dtv.com/songs/60144629.mkv
汪峰-一瞬间,http://em.21dtv.com/songs/60143647.mkv
汪峰-你走你的路,http://em.21dtv.com/songs/60128161.mkv
汪峰-小鸟,http://em.21dtv.com/songs/60049679.mkv
汪峰-怒放的生命,http://em.21dtv.com/songs/60032787.mkv
汪峰-我会在这儿等你,http://em.21dtv.com/songs/60138920.mkv
汪峰-那年我五岁,http://em.21dtv.com/songs/60146481.mkv
汪峰-雨天的回忆,http://em.21dtv.com/songs/60143648.mkv
沉默是金,https://txmov2.a.kwimgs.com/upic/2022/03/19/17/BMjAyMjAzMTkxNzUwMjRfMTE1NzUwMzA3MV82OTk5NTY0NTkyMl8yXzM=_b_B915bf74140405097575d4a521cfcf2d4.mp4?tag=1-1647921937-std-1-1k7rs1blso-b9fc40795f7dfcfd&clientCacheKey=3xik8tnx2ezt3hq_b.mp4&tt=b&di=79c43beb&bp=12681
沉默是金,https://vd3.bdstatic.com/mda-mh05cp7e5775a9z2/sc/cae_h264/1627790223084175256/mda-mh05cp7e5775a9z2.mp4
沙宝亮-1314,http://em.21dtv.com/songs/60145341.mkv
沙宝亮-一声忧伤,http://em.21dtv.com/songs/60145342.mkv
沙宝亮-只因为爱,http://em.21dtv.com/songs/60145343.mkv
沙宝亮-暗香,http://em.21dtv.com/songs/60145344.mkv
沙宝亮-飘,http://em.21dtv.com/songs/60145345.mkv
王杰+黄绮珊-爱得太多,http://em.21dtv.com/songs/60137888.mkv
王杰-不浪漫罪名,http://em.21dtv.com/songs/60137883.mkv
王杰-为了爱梦一生,http://em.21dtv.com/songs/60137884.mkv
王杰-她的背影,http://em.21dtv.com/songs/60137885.mkv
王杰-安妮,http://em.21dtv.com/songs/60137886.mkv
王杰-英雄泪,http://em.21dtv.com/songs/60137887.mkv
王菲-容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
王菲-爱与痛的边缘,http://vodcdn.video.taobao.com/oss/ali-video/f5e79c70df75bdccf2714ed788764f58/video.m3u8
甄妮+MELODY-梦中的妈妈,http://em.21dtv.com/songs/60029774.mkv
甄妮-七级半地震,http://em.21dtv.com/songs/60033743.mkv
甄妮-明日话今天,http://em.21dtv.com/songs/60030135.mkv
甄妮-热情的沙漠,http://em.21dtv.com/songs/60036264.mkv
甄妮-绿岛小夜曲,http://em.21dtv.com/songs/60028156.mkv
相见难别亦难,https://vd2.bdstatic.com/mda-kewx4rt3fr4ur88u/sc/mda-kewx4rt3fr4ur88u.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1602769318-0-0-35dbbb28abd27b5b701775823dbba3ce&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1187&split=972800
程响-不敢,http://em.21dtv.com/songs/60145458.mkv
程响-不辞而别,http://em.21dtv.com/songs/60137942.mkv
程响-心若倦了,http://em.21dtv.com/songs/60138999.mkv
程响-怎么会不难过,http://em.21dtv.com/songs/60143808.mkv
罗大佑-同学会,http://em.21dtv.com/songs/60143831.mkv
罗大佑-家,http://em.21dtv.com/songs/60143832.mkv
罗大佑-家,http://em.21dtv.com/songs/60139019.mkv
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
花僮-爱不关己,http://em.21dtv.com/songs/60143862.mkv
花僮-爱逃,http://em.21dtv.com/songs/60137998.mkv
草蜢+何洁-我只剩下自己,http://em.21dtv.com/songs/60138008.mkv
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
莫文蔚-IDO,http://em.21dtv.com/songs/60145545.mkv
莫文蔚-今儿个真高兴,http://em.21dtv.com/songs/60146649.mkv
莫文蔚-姑娘酒窝,http://em.21dtv.com/songs/60018945.mkv
莫文蔚-溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
萧敬腾-亲爱的小孩,http://em.21dtv.com/songs/60072303.mkv
萧敬腾-河,http://em.21dtv.com/songs/60139064.mkv
萧敬腾-爱的大未来,http://em.21dtv.com/songs/60146652.mkv
蔡琴-今宵多珍重,http://em.21dtv.com/songs/60023921.mkv
蔡琴-你一定要是个孩子,http://em.21dtv.com/songs/60139088.mkv
蔡琴-张三的歌,http://em.21dtv.com/songs/60144413.mkv
蔡琴-恰似你的温柔,http://em.21dtv.com/songs/60144414.mkv
蔡琴-月光小夜曲,http://em.21dtv.com/songs/60144415.mkv
蔡琴-绿岛小夜曲,http://em.21dtv.com/songs/60028153.mkv
蔡琴-被遗忘的时光,http://em.21dtv.com/songs/60144417.mkv
薛之谦+大张伟-意外,http://em.21dtv.com/songs/60139090.mkv
薛之谦+林乐仪-时间煮雨,http://em.21dtv.com/songs/60138035.mkv
薛之谦+毛不易-一半,http://em.21dtv.com/songs/60145570.mkv
薛之谦-一半,http://em.21dtv.com/songs/60138034.mkv
薛之谦-凤凰花千年恋,http://em.21dtv.com/songs/60145569.mkv
薛之谦-小孩,http://em.21dtv.com/songs/60139089.mkv
薛之谦-王子公主,http://em.21dtv.com/songs/60143903.mkv
薛之谦-遗憾,http://em.21dtv.com/songs/60146669.mkv
薛凯琪-520,http://em.21dtv.com/songs/60145571.mkv
薛凯琪-远远关心,http://em.21dtv.com/songs/60145572.mkv
袁娅维+PGONE-BURN,http://em.21dtv.com/songs/60145576.mkv
袁娅维+艾福杰尼-一见如故,http://em.21dtv.com/songs/60145577.mkv
袁娅维+邓鼓-亲爱的朋友,http://em.21dtv.com/songs/60146671.mkv
袁娅维-ROLL,http://em.21dtv.com/songs/60146670.mkv
袁娅维-问情,http://em.21dtv.com/songs/60143908.mkv
许巍+叶蓓-流浪途中爱上你,http://em.21dtv.com/songs/60143921.mkv
许巍-四季,http://em.21dtv.com/songs/60145589.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
许巍-时光,http://em.21dtv.com/songs/60039096.mkv
许巍-漫步,http://em.21dtv.com/songs/60028561.mkv
许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
许巍-纯真,http://em.21dtv.com/songs/60013403.mkv
许巍-纯粹,http://em.21dtv.com/songs/60013384.mkv
许巍-蓝莲花,http://em.21dtv.com/songs/60026063.mkv
许茹芸-如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
谭咏麟+李克勤-梦仍是一样,http://em.21dtv.com/songs/60029634.mkv
谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
谭咏麟+许冠杰-为你歌唱,http://em.21dtv.com/songs/60139109.mkv
谭咏麟+许冠杰-阿Sam与阿Tam,http://em.21dtv.com/songs/60138065.mkv
谭咏麟-何苦,http://em.21dtv.com/songs/60139108.mkv
谭咏麟-理想与和平,http://em.21dtv.com/songs/60026893.mkv
谭维维+冀行-鱼鸟之恋,http://em.21dtv.com/songs/60146689.mkv
谭维维+张雨佳+郑浩天+泽宙斯姬-如果有来生,http://em.21dtv.com/songs/60138071.mkv
谭维维+扎西平措-窗,http://em.21dtv.com/songs/60146690.mkv
谭维维+郑浩天+那吾克热玉素甫江-BlahBlahBlah,http://em.21dtv.com/songs/60138072.mkv
谭维维+韩磊-不忘初心,http://em.21dtv.com/songs/60143952.mkv
谭维维-昨天涯,http://em.21dtv.com/songs/60139115.mkv
谭维维-绣春,http://em.21dtv.com/songs/60139116.mkv
谭维维-行走在茫茫月光的中间,http://em.21dtv.com/songs/60145619.mkv
谭维维-陌上花开,http://em.21dtv.com/songs/60146688.mkv
赵传-快乐似神仙,http://em.21dtv.com/songs/60025784.mkv
赵传-看不见的地方,http://em.21dtv.com/songs/60143963.mkv
辛晓琪+ALin-空窗,http://em.21dtv.com/songs/60138094.mkv
辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
辛晓琪-俩俩相忘,http://vodcdn.video.taobao.com/oss/ali-video/6b406c70e3007a5c66a2085c39b13d80/video.m3u8
辛晓琪-味道,http://vodcdn.video.taobao.com/oss/ali-video/ce005204d02a88cfac474f1583f08add/video.m3u8
迪克牛仔+刘心-有多少爱可以重来,http://em.21dtv.com/songs/60139148.mkv
迪克牛仔+杨培安-一样的月光,http://em.21dtv.com/songs/60139149.mkv
迪克牛仔-哭不出来,http://em.21dtv.com/songs/60139145.mkv
迪克牛仔-无力去爱谁,http://em.21dtv.com/songs/60139146.mkv
迪克牛仔-男人真命苦,http://em.21dtv.com/songs/60139147.mkv
邓丽君-你在我心中,http://em.21dtv.com/songs/60032477.mkv
邓丽君-漫步人生路,http://em.21dtv.com/songs/60028564.mkv
邓丽君歌曲精选九首经典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
邓紫棋+余赛亚-光年之外,http://em.21dtv.com/songs/60139163.mkv
邓紫棋+戴斯琪+肖茗+余赛亚-泡沫,http://em.21dtv.com/songs/60139164.mkv
邓紫棋+曹格-背叛,http://em.21dtv.com/songs/60143061.mkv
邓紫棋-偶尔,http://em.21dtv.com/songs/60143056.mkv
邓紫棋-光年之外,http://em.21dtv.com/songs/60143057.mkv
邓紫棋-回忆的沙漏,http://em.21dtv.com/songs/60143058.mkv
邓紫棋-多远都要在一起,http://em.21dtv.com/songs/60143059.mkv
邓紫棋-心之焰,http://em.21dtv.com/songs/60138099.mkv
邓紫棋-桃花诺,http://em.21dtv.com/songs/60138100.mkv
邓紫棋-死了都要爱,http://em.21dtv.com/songs/60143997.mkv
邓紫棋-泡沫,http://em.21dtv.com/songs/60143060.mkv
邓紫棋-穿越火线,http://em.21dtv.com/songs/60143998.mkv
那英+周杰伦-因为爱情,http://em.21dtv.com/songs/60139166.mkv
那英+达布希勒图-那又怎样,http://em.21dtv.com/songs/60146739.mkv
那英+陈奕迅-天地在我心,http://em.21dtv.com/songs/60139167.mkv
那英-三生三世十里桃花,http://em.21dtv.com/songs/60144000.mkv
那英-三生三世十里桃花,http://em.21dtv.com/songs/60146736.mkv
那英-你不是说，http://em.21dtv.com/songs/60146737.mkv
那英-想念,http://em.21dtv.com/songs/60049175.mkv
那英-有个爱你的人很容易，http://em.21dtv.com/songs/60146738.mkv
邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
邰正宵-没有你的我,http://em.21dtv.com/songs/60138104.mkv
郁可唯-小小天涯,http://em.21dtv.com/songs/60138120.mkv
郁可唯-我好想你,http://em.21dtv.com/songs/60144010.mkv
郁可唯-未至,http://em.21dtv.com/songs/60139174.mkv
郁可唯-水中央,http://em.21dtv.com/songs/60138121.mkv
陈丽娜-你的眼神,http://em.21dtv.com/songs/60138194.mkv
陈乘-爱在光年外,http://em.21dtv.com/songs/60145738.mkv
陈予新-无痛分手,http://em.21dtv.com/songs/60146793.mkv
陈以桐+许佳麟+胖胖胖-追光者,http://em.21dtv.com/songs/60146794.mkv
陈伟-家,http://em.21dtv.com/songs/60146810.mkv
陈伟霆-因你,http://em.21dtv.com/songs/60139217.mkv
陈佳-恨绵绵,http://em.21dtv.com/songs/60146795.mkv
陈俊析+蔡国庆-我和我的祖国,http://em.21dtv.com/songs/60139218.mkv
陈俊析-小小少年,http://em.21dtv.com/songs/60138195.mkv
陈倩倩-婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
