https://15280.kstore.space/%E5%A5%A5%E5%8F%B0.txt

凡人❤️公告,#genre#
CCTV-06高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.94:7523
CCTV-07高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.27:7523
CCTV-08高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.98:7523
CCTV-09高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.28:7523
CCTV-10高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.30:7523
CCTV-11高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.100:7523
CCTV-12高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.33:7523
CCTV-13高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.125:7523
CCTV-14高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.34:7523
CCTV-15高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.160:7523
CCTV-16高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.133:7523
CCTV-17高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.161:7523
CGTN-英高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.3:7523
CGTN-俄高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.67:7523
CGTN-西高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.93:7523
CGTN-阿高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.148:7523
CGTN-法高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.165:7523
北京卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.150:7523
东方卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.145:7523
浙江卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.154:7523
江苏卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.153:7523
湖南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.199:7523
广东卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.151:7523
深圳卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.144:7523
天津卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.136:7523
安徽卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.57:7523
辽宁卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.146:7523
山东卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.185:7523
河北卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.127:7523
河南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.91:7523
江西卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.118:7523
湖北卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.112:7523
四川卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.29:7523
贵州卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.58:7523
重庆卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.105:7523
广西卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.21:7523
云南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.204:7523
海南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.4:7523
三沙卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.173:7523
宁夏卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.169:7523
兵团卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.107:7523
新疆卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.15:7523
西藏卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.16:7523
内蒙古视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.186:7523
青海卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.20:7523
甘肃卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.24:7523
吉林卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.155:7523
黑龙江视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.61:7523
CETV-01高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.84:7523
CETV-04高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.170:7523
CRTV-频高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.147:7523
动作电影高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.189:7523
家庭影院高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.192:7523
影迷电影高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.140:7523
劲爆体育高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.114:7523
魅力足球高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.120:7523
新视觉频高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.162:7523
先锋乒羽标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.142:7523
佛山公共标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.131:7523
家庭理财标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.174:7523
金色学堂高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.137:7523
人民铁道高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.156:7523
法治天地高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.176:7523
游戏风云高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.196:7523
北京纪实高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.182:7523
北京少儿高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.149:7523
东方财经高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.92:7523
生活时尚高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.122:7523
都市剧场高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.123:7523
欢笑剧场高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.113:7523
金鹰卡通高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.108:7523
嘉佳卡通高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.129:7523
动漫秀场高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.116:7523
乐游频道高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.111:7523
茶道频道高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.59:7523
快乐垂钓高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.54:7523
快乐购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.70:7523
家家购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.164:7523
家有购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.104:7523
优频购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.23:7523
央广购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.178:7523
央广购物高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.17:7523
南方购物高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.201:7523
聚鲨环球精选,http://qjrhc.jydjd.top:2911/udp/225.1.101.172:7523
无线翡翠高清,http://119.32.12.17:2901/udp/225.1.101.45:7523
无线明珠高清,http://119.32.12.17:2901/udp/225.1.101.139:7523
凤凰卫视标清,http://119.32.12.17:2901/udp/225.1.101.31:7523
星空卫视标清,http://119.32.12.17:2901/udp/225.1.101.32:7523
澳视澳门高清,http://119.32.12.17:2901/udp/225.1.101.224:7523
重温经典高清,http://119.32.12.17:2901/udp/225.1.101.53:7523
CCTV-16超4k,http://119.32.12.17:2901/udp/225.1.1.4:7523
CCTV-16超4k,http://119.32.12.17:2901/udp/225.1.101.130:7523
CCTV-4K超清,http://119.32.12.17:2901/udp/225.1.1.1:7523
CCTV-4K超清,http://119.32.12.17:2901/udp/225.1.101.109:7523
北京卫视频4k,http://119.32.12.17:2901/udp/225.1.101.72:7523
广东卫视频4k,http://119.32.12.17:2901/udp/225.1.101.86:7523
深圳卫视频4k,http://119.32.12.17:2901/udp/225.1.101.35:7523
广东南国超4k,http://119.32.12.17:2901/udp/225.1.1.2:7523
广东南国超4k,http://119.32.12.17:2901/udp/225.1.101.202:7523
广东超高清4k,http://119.32.12.17:2901/udp/225.1.1.3:7523
广东超高清4k,http://119.32.12.17:2901/udp/225.1.101.44:7523
广东珠江高清,http://119.32.12.17:2901/udp/225.1.101.106:7523
广东新闻高清,http://119.32.12.17:2901/udp/225.1.101.65:7523
广东民生高清,http://119.32.12.17:2901/udp/225.1.101.49:7523
广东民生标清,http://119.32.12.17:2901/udp/225.1.101.97:7523
广东体育高清,http://119.32.12.17:2901/udp/225.1.101.102:7523
广东影视高清,http://119.32.12.17:2901/udp/225.1.101.5:7523
广东影视高清,http://119.32.12.17:2901/udp/225.1.101.64:7523
广东湾区高清,http://119.32.12.17:2901/udp/225.1.101.62:7523
广东少儿高清,http://119.32.12.17:2901/udp/225.1.101.66:7523
广东经济高清,http://119.32.12.17:2901/udp/225.1.101.211:7523
广东戏曲高清,http://119.32.12.17:2901/udp/225.1.101.119:7523
广州综合高清,http://119.32.12.17:2901/udp/225.1.101.158:7523
广州新闻高清,http://119.32.12.17:2901/udp/225.1.101.159:7523
广州法治高清,http://119.32.12.17:2901/udp/225.1.101.203:7523
CCTV-01高清,http://119.32.12.17:2901/udp/225.1.101.138:11111
CCTV-02高清,http://119.32.12.17:2901/udp/225.1.101.26:7523
CCTV-03高清,http://119.32.12.17:2901/udp/225.1.101.121:7523
CCTV-04高清,http://119.32.12.17:2901/udp/225.1.101.52:7523
CCTV-05高清,http://119.32.12.17:2901/udp/225.1.101.187:7523
CCTV-5+高清,http://119.32.12.17:2901/udp/225.1.101.124:7523
CCTV-06高清,http://119.32.12.17:2901/udp/225.1.101.94:7523
CCTV-07高清,http://119.32.12.17:2901/udp/225.1.101.27:7523
CCTV-08高清,http://119.32.12.17:2901/udp/225.1.101.98:7523
CCTV-09高清,http://119.32.12.17:2901/udp/225.1.101.28:7523
CCTV-10高清,http://119.32.12.17:2901/udp/225.1.101.30:7523
CCTV-11高清,http://119.32.12.17:2901/udp/225.1.101.100:7523
CCTV-12高清,http://119.32.12.17:2901/udp/225.1.101.33:7523
CCTV-13高清,http://119.32.12.17:2901/udp/225.1.101.125:7523
CCTV-14高清,http://119.32.12.17:2901/udp/225.1.101.34:7523
CCTV-15高清,http://119.32.12.17:2901/udp/225.1.101.160:7523
CCTV-16高清,http://119.32.12.17:2901/udp/225.1.101.133:7523
CCTV-17高清,http://119.32.12.17:2901/udp/225.1.101.161:7523
CGTN-英高清,http://119.32.12.17:2901/udp/225.1.101.3:7523
CGTN-俄高清,http://119.32.12.17:2901/udp/225.1.101.67:7523
CGTN-西高清,http://119.32.12.17:2901/udp/225.1.101.93:7523
CGTN-阿高清,http://119.32.12.17:2901/udp/225.1.101.148:7523
CGTN-法高清,http://119.32.12.17:2901/udp/225.1.101.165:7523
北京卫视高清,http://119.32.12.17:2901/udp/225.1.101.150:7523
东方卫视高清,http://119.32.12.17:2901/udp/225.1.101.145:7523
浙江卫视高清,http://119.32.12.17:2901/udp/225.1.101.154:7523
江苏卫视高清,http://119.32.12.17:2901/udp/225.1.101.153:7523
湖南卫视高清,http://119.32.12.17:2901/udp/225.1.101.199:7523
广东卫视高清,http://119.32.12.17:2901/udp/225.1.101.151:7523
深圳卫视高清,http://119.32.12.17:2901/udp/225.1.101.144:7523
天津卫视高清,http://119.32.12.17:2901/udp/225.1.101.136:7523
安徽卫视高清,http://119.32.12.17:2901/udp/225.1.101.57:7523
辽宁卫视高清,http://119.32.12.17:2901/udp/225.1.101.146:7523
山东卫视高清,http://119.32.12.17:2901/udp/225.1.101.185:7523
河北卫视高清,http://119.32.12.17:2901/udp/225.1.101.127:7523
河南卫视高清,http://119.32.12.17:2901/udp/225.1.101.91:7523
江西卫视高清,http://119.32.12.17:2901/udp/225.1.101.118:7523
湖北卫视高清,http://119.32.12.17:2901/udp/225.1.101.112:7523
四川卫视高清,http://119.32.12.17:2901/udp/225.1.101.29:7523
贵州卫视高清,http://119.32.12.17:2901/udp/225.1.101.58:7523
重庆卫视高清,http://119.32.12.17:2901/udp/225.1.101.105:7523
广西卫视高清,http://119.32.12.17:2901/udp/225.1.101.21:7523
云南卫视高清,http://119.32.12.17:2901/udp/225.1.101.204:7523
海南卫视高清,http://119.32.12.17:2901/udp/225.1.101.4:7523
三沙卫视高清,http://119.32.12.17:2901/udp/225.1.101.173:7523
宁夏卫视标清,http://119.32.12.17:2901/udp/225.1.101.169:7523
兵团卫视标清,http://119.32.12.17:2901/udp/225.1.101.107:7523
新疆卫视标清,http://119.32.12.17:2901/udp/225.1.101.15:7523
西藏卫视标清,http://119.32.12.17:2901/udp/225.1.101.16:7523
内蒙古视标清,http://119.32.12.17:2901/udp/225.1.101.186:7523
青海卫视高清,http://119.32.12.17:2901/udp/225.1.101.20:7523
甘肃卫视高清,http://119.32.12.17:2901/udp/225.1.101.24:7523
吉林卫视高清,http://119.32.12.17:2901/udp/225.1.101.155:7523
黑龙江视高清,http://119.32.12.17:2901/udp/225.1.101.61:7523
CETV-01高清,http://119.32.12.17:2901/udp/225.1.101.84:7523
CETV-04高清,http://119.32.12.17:2901/udp/225.1.101.170:7523
CRTV-频高清,http://119.32.12.17:2901/udp/225.1.101.147:7523
动作电影高清,http://119.32.12.17:2901/udp/225.1.101.189:7523
家庭影院高清,http://119.32.12.17:2901/udp/225.1.101.192:7523
影迷电影高清,http://119.32.12.17:2901/udp/225.1.101.140:7523
劲爆体育高清,http://119.32.12.17:2901/udp/225.1.101.114:7523
魅力足球高清,http://119.32.12.17:2901/udp/225.1.101.120:7523
新视觉频高清,http://119.32.12.17:2901/udp/225.1.101.162:7523
先锋乒羽标清,http://119.32.12.17:2901/udp/225.1.101.142:7523
佛山公共标清,http://119.32.12.17:2901/udp/225.1.101.131:7523
家庭理财标清,http://119.32.12.17:2901/udp/225.1.101.174:7523
金色学堂高清,http://119.32.12.17:2901/udp/225.1.101.137:7523
人民铁道高清,http://119.32.12.17:2901/udp/225.1.101.156:7523
法治天地高清,http://119.32.12.17:2901/udp/225.1.101.176:7523
游戏风云高清,http://119.32.12.17:2901/udp/225.1.101.196:7523
北京纪实高清,http://119.32.12.17:2901/udp/225.1.101.182:7523
北京少儿高清,http://119.32.12.17:2901/udp/225.1.101.149:7523
东方财经高清,http://119.32.12.17:2901/udp/225.1.101.92:7523
生活时尚高清,http://119.32.12.17:2901/udp/225.1.101.122:7523
都市剧场高清,http://119.32.12.17:2901/udp/225.1.101.123:7523
欢笑剧场高清,http://119.32.12.17:2901/udp/225.1.101.113:7523
金鹰卡通高清,http://119.32.12.17:2901/udp/225.1.101.108:7523
嘉佳卡通高清,http://119.32.12.17:2901/udp/225.1.101.129:7523
动漫秀场高清,http://119.32.12.17:2901/udp/225.1.101.116:7523
乐游频道高清,http://119.32.12.17:2901/udp/225.1.101.111:7523
茶道频道高清,http://119.32.12.17:2901/udp/225.1.101.59:7523
快乐垂钓高清,http://119.32.12.17:2901/udp/225.1.101.54:7523


广东🍏频道,#genre#
广东珠江,http://117.141.162.238:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0

广东科教,http://117.141.162.238:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0

大湾区卫视,http://117.141.162.238:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0

广东综艺4K,http://117.141.162.238:8181/tsfile/live/faacts/1010_1.m3u8?key=txiptv&playlive=1&authid=0

广东影视,http://117.141.162.238:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0

岭南戏曲,http://117.141.162.238:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0

广东嘉佳卡通,http://117.141.162.238:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0

广东新闻,http://117.141.162.238:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0

广东民生,http://117.141.162.238:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0

广东少儿,http://117.141.162.238:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0

广东体育,http://117.141.162.238:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0

广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻频道,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛频道,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州影视频道,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治频道,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国频道,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai
南国都市频道,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视频道,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv

深圳卫视4K,http://ikuai.haleeyo.cn:9003/udp/239.77.1.14:5146
广东卫视4K,http://vvip.lqcc.xyz:8092/stream/channelid/1248069700?auth=PrI5LXwb51dYilt30TvNYVVAgd4A&profile=pass
广东卫视4K,http://ikuai.haleeyo.cn:9003/udp/239.77.0.27:5146
广东卫视4K,http://119.32.12.12:2901/udp/225.1.101.86:7523
广东卫视4K,http://222.243.119.173:8888/udp/239.76.254.139:9000
深圳卫视4K,http://222.243.119.173:8888/udp/239.76.254.136:9000
广东综艺 4K,http://121.199.57.64:5000/udp/239.77.1.237:5146
广州南国都市4K,https://tencentplaybusiness.gztv.com/live/nanguodushi.m3u8
北京4K超清,http://111.201.164.65:10000/rtp/239.3.1.249:8001
广东卫视4k,http://go.bkpcp.top:80/mg/gdws

广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
梅州综合,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv1.m3u8
客家生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv


广州影视频道,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4
广州法治频道,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
广东经济科教,https://pili-live-hls.kingsmedia.cn/metoo-live/c40c8d3679704d729f3254ca2b98abfe.m3u8
广东珠江频道,https://cdn2.163189.xyz/live/gdzj/stream.m3u8
广东体育频道,https://cdn2.163189.xyz/live/gdty/stream.m3u8
深圳都市频道,http://livepull-tcms.sztv.com.cn/live/dslive.m3u8
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州电视台综合频道,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd

广东🍎频道,#genre#
广东体育,http://116.77.33.98:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威
广东民生,http://116.77.33.98:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威
广东大湾区,http://113.95.140.106:4022/rtp/239.77.0.215:5146$广东cip1
广东大湾区,http://113.83.248.144:4200/rtp/239.77.0.215:5146$广东cphp6
广东大湾区,http://113.68.38.49:9009/rtp/239.77.0.215:5146$广东电信fofa
广东大湾区,http://113.95.147.36:5050/rtp/239.77.0.215:5146$广东电信fofa
广东大湾区,http://121.33.112.168:54321/rtp/239.77.0.215:5146$广东电信fofa
广东大湾区,http://58.62.235.86:10000/rtp/239.77.0.215:5146$广东电信fofa
广东大湾区,http://61.145.188.90:50005/rtp/239.77.0.215:5146$广东电信fofa
广东大湾区,http://121.34.150.149:8225/rtp/239.77.0.215:5146$广东sxcp
广东少儿,http://121.33.112.168:54321/rtp/239.77.0.250:5146$广东电信fofa
广东少儿,http://58.62.235.86:10000/rtp/239.77.0.250:5146$广东电信fofa
广东少儿,http://61.145.188.90:50005/rtp/239.77.0.250:5146$广东电信fofa
广东少儿,http://121.34.150.149:8225/rtp/239.77.0.250:5146$广东sxcp
广东影视,http://113.95.140.106:4022/rtp/239.77.0.217:5146$广东cip1
广东影视,http://113.83.248.144:4200/rtp/239.77.0.217:5146$广东cphp6
广东影视,http://113.68.38.49:9009/rtp/239.77.0.217:5146$广东电信fofa
广东影视,http://113.95.147.36:5050/rtp/239.77.0.217:5146$广东电信fofa
广东影视,http://121.33.112.168:54321/rtp/239.77.0.217:5146$广东电信fofa
广东影视,http://58.62.235.86:10000/rtp/239.77.0.217:5146$广东电信fofa
广东影视,http://61.145.188.90:50005/rtp/239.77.0.217:5146$广东电信fofa
广东影视,http://121.34.150.149:8225/rtp/239.77.0.217:5146$广东sxcp
广东新闻,http://116.77.33.98:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威
广东新闻,http://113.95.140.106:4022/rtp/239.77.0.173:5146$广东cip1
广东新闻,http://113.83.248.144:4200/rtp/239.77.0.173:5146$广东cphp6
广东新闻,http://113.68.38.49:9009/rtp/239.77.0.173:5146$广东电信fofa
广东新闻,http://113.95.147.36:5050/rtp/239.77.0.173:5146$广东电信fofa
广东新闻,http://121.33.112.168:54321/rtp/239.77.0.173:5146$广东电信fofa
广东新闻,http://58.62.235.86:10000/rtp/239.77.0.173:5146$广东电信fofa
广东新闻,http://61.145.188.90:50005/rtp/239.77.0.173:5146$广东电信fofa
广东新闻,http://121.34.150.149:8225/rtp/239.77.0.173:5146$广东sxcp
广东民生,http://113.95.140.106:4022/rtp/239.77.0.225:5146$广东cip1
广东民生,http://113.83.248.144:4200/rtp/239.77.0.225:5146$广东cphp6
广东民生,http://113.68.38.49:9009/rtp/239.77.0.225:5146$广东电信fofa
广东民生,http://113.95.147.36:5050/rtp/239.77.0.225:5146$广东电信fofa
广东民生,http://121.33.112.168:54321/rtp/239.77.0.225:5146$广东电信fofa
广东民生,http://58.62.235.86:10000/rtp/239.77.0.225:5146$广东电信fofa
广东民生,http://61.145.188.90:50005/rtp/239.77.0.225:5146$广东电信fofa
广东民生,http://121.34.150.149:8225/rtp/239.77.0.225:5146$广东sxcp
广东珠江,http://113.95.140.106:4022/rtp/239.77.0.1:5146$广东cip1
广东珠江,http://113.83.248.144:4200/rtp/239.77.0.1:5146$广东cphp6
广东珠江,http://113.68.38.49:9009/rtp/239.77.0.1:5146$广东电信fofa
广东珠江,http://113.95.147.36:5050/rtp/239.77.0.1:5146$广东电信fofa
广东珠江,http://121.33.112.168:54321/rtp/239.77.0.1:5146$广东电信fofa
广东珠江,http://58.62.235.86:10000/rtp/239.77.0.1:5146$广东电信fofa
广东珠江,http://61.145.188.90:50005/rtp/239.77.0.1:5146$广东电信fofa
广东珠江,http://121.34.150.149:8225/rtp/239.77.0.1:5146$广东sxcp
广东经济科教,http://113.95.140.106:4022/rtp/239.77.0.85:5146$广东cip1
广东经济科教,http://113.83.248.144:4200/rtp/239.77.0.85:5146$广东cphp6
广东经济科教,http://113.68.38.49:9009/rtp/239.77.0.85:5146$广东电信fofa
广东经济科教,http://113.95.147.36:5050/rtp/239.77.0.85:5146$广东电信fofa
广东经济科教,http://121.33.112.168:54321/rtp/239.77.0.85:5146$广东电信fofa
广东经济科教,http://58.62.235.86:10000/rtp/239.77.0.85:5146$广东电信fofa
广东经济科教,http://61.145.188.90:50005/rtp/239.77.0.85:5146$广东电信fofa
广东经济科教,http://121.34.150.149:8225/rtp/239.77.0.85:5146$广东sxcp
广东揭阳生活,http://113.95.140.106:4022/rtp/239.77.0.251:5146$广东cip1
广东揭阳生活,http://113.83.248.144:4200/rtp/239.77.0.251:5146$广东cphp6
广东揭阳生活,http://113.68.38.49:9009/rtp/239.77.0.251:5146$广东电信fofa
广东揭阳生活,http://113.95.147.36:5050/rtp/239.77.0.251:5146$广东电信fofa
广东揭阳生活,http://121.33.112.168:54321/rtp/239.77.0.251:5146$广东电信fofa
广东揭阳生活,http://58.62.235.86:10000/rtp/239.77.0.251:5146$广东电信fofa
广东揭阳生活,http://61.145.188.90:50005/rtp/239.77.0.251:5146$广东电信fofa
广东揭阳生活,http://121.34.150.149:8225/rtp/239.77.0.251:5146$广东sxcp
广东揭阳综合,http://113.95.140.106:4022/rtp/239.77.0.229:5146$广东cip1
广东揭阳综合,http://113.83.248.144:4200/rtp/239.77.0.229:5146$广东cphp6
广东揭阳综合,http://113.68.38.49:9009/rtp/239.77.0.229:5146$广东电信fofa
广东揭阳综合,http://113.95.147.36:5050/rtp/239.77.0.229:5146$广东电信fofa
广东揭阳综合,http://121.33.112.168:54321/rtp/239.77.0.229:5146$广东电信fofa
广东揭阳综合,http://58.62.235.86:10000/rtp/239.77.0.229:5146$广东电信fofa
广东揭阳综合,http://61.145.188.90:50005/rtp/239.77.0.229:5146$广东电信fofa
广东揭阳综合,http://121.34.150.149:8225/rtp/239.77.0.229:5146$广东sxcp
广东汕头文旅,http://113.95.140.106:4022/rtp/239.77.1.132:5146$广东cip1
广东汕头文旅,http://113.83.248.144:4200/rtp/239.77.1.132:5146$广东cphp6
广东汕头文旅,http://113.68.38.49:9009/rtp/239.77.1.132:5146$广东电信fofa
广东汕头文旅,http://113.95.147.36:5050/rtp/239.77.1.132:5146$广东电信fofa
广东汕头文旅,http://121.33.112.168:54321/rtp/239.77.1.132:5146$广东电信fofa
