配置：720P
源减掉 一半
以下数据最低3天会挂
以下数据弹出广告，或者其他内容
我们专业给你做套路的，也是给你拿走的，给你减掉一半的节目，
不要在我这里指望拿全套节目，。我这招阴招，
我还有更绝的招，计谋很多，让你后面更不知道会发生什么
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们
不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
领取源出来自己搞，你不挂算我输，软件脱离源，必须挂，你还想看精彩内容，算了吧，，你还是老老实实看软件，否则更新后，不对版，你这里领取都挂光了
领取源出来自己搞，你不挂算我输，软件脱离源，必须挂，你还想看精彩内容，算了吧，，你还是老老实实看软件，否则更新后，不对版，你这里领取都挂光了
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
数据随时更变全部的源已经加入了广告，你不怕死你就搞源。等我启动了广告不要说，我没和你说过
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，  
邵氏🌸TV,#genre#
少林木人巷,https://vip.ffzy-play6.com/20221128/9115_ff8a121e/index.m3u8
少林寺,https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8
少林小子,https://vip.ffzy-play7.com/20230216/14926_434969e4/index.m3u8
少林英雄,https://vip.ffzy-play6.com/20221206/10385_35db0937/index.m3u8
蛇鹤八步,https://vip.ffzy-play6.com/20221128/9119_1b13e298/index.m3u8
刀尖,https://v.cdnlz12.com/20240117/11012_3f5cf514/2000k/hls/mixed.m3u8
英雄本色1,https://vip.ffzy-play7.com/20221115/4617_be0491ea/index.m3u8
英雄本色2,https://vip.ffzy-play7.com/20221115/4807_eeca808f/index.m3u8
志愿军：雄兵出击,https://dghls.mcloud.139.com/hls/L1c36c04a53255f72579c1f62fe2ad8e1b/single/video/0/376/index.m3u8
志愿军：雄兵出击,https://v.cdnlz4.com/20231201/26186_1cd3ed6c/2000k/hls/mixed.m3u8
速度与激情1,https://v4.cdtlas.com/20220602/h4P6kIuI/index.m3u8
速度与激情1,https://cdn.zoubuting.com/20220522/UsQgti3W/1000kb/hls/index.m3u8
速度与激情2,https://vip.lzcdn2.com/20220323/286_68862487/index.m3u8
速度与激情3,https://vip.lzcdn2.com/20220323/285_7bebc56e/index.m3u8
速度与激情4,https://vip.lz-cdn1.com/20220524/6644_bf29b55d/index.m3u8
速度与激情5,https://vip.lzcdn2.com/20220323/288_f0bf82cb/index.m3u8
速度与激情6,https://vip.lzcdn2.com/20220323/287_d6b697b6/index.m3u8
速度与激情7,https://vip.lzcdn2.com/20220323/289_785d7c5e/index.m3u8
速度与激情8,https://vip.lzcdn2.com/20220323/290_730f3ba8/index.m3u8
速度与激情9,https://vip.lz-cdn3.com/20220902/12521_3a44611e/index.m3u8
速度与激情10,https://vip.lz-cdn3.com/20230609/19446_bd6c3340/2000k/hls/mixed.m3u8
速度与激情10,https://vip.lz-cdn3.com/20230609/19446_bd6c3340/index.m3u8
速度与激情10,https://vip15.play-cdn15.com/20230610/15338_08b48b5a/2000k/hls/index.m3u8
速度与激情10,https://vip15.play-cdn15.com/20230610/15338_08b48b5a/index.m3u8
生死狙击,https://vip.lzcdn2.com/20220401/1688_06364fa7/index.m3u8
美国狙击手,https://vip.lz-cdn1.com/20220512/5401_65acc99b/index.m3u8
狙击职业杀手,https://vip.lz-cdn1.com/20220520/6268_f6b07980/index.m3u8
火线狙击,https://vip.lz-cdn1.com/20220422/2978_31e0a905/index.m3u8
狙击电话亭,https://vip.lz-cdn1.com/20220422/2964_4b2e58bf/index.m3u8
狙击精英之战纪,https://vip.lz-cdn7.com/20221212/12630_9af886a9/index.m3u8
狙击精英之幽灵射手,https://vip.ffzy-play7.com/20221208/8846_44f16955/index.m3u8
狙击精英之秘密任务,https://vip.lz-cdn10.com/20220808/2191_f3d650c2/index.m3u8
狙击精英之绝路反击,https://vip.lz-cdn7.com/20221212/12632_ceead7c4/index.m3u8
最后的狙击战,https://ab.fuxiafood.com/getm3u8?url=https://vip.ffzy-play6.com/20221109/5448_b905185d/index.m3u8
电影《美国队长1》,https://vip.lz-cdn1.com/20220403/789_25d21dab/index.m3u8
电影《美国队长2：冬兵》,https://vip.ffzy-online.com/20221216/35194_712a42d6/index.m3u8
电影《美国队长3》, https://vip.lz-cdn1.com/20220403/794_09b4bf92/index.m3u8
电影《湄公河行动》,https://vip.lz-cdn2.com/20220429/5040_a393b200/index.m3u8
电影《红海行动》,https://vip.lz-cdn6.com/20220616/15464_b2b75306/index.m3u8
电影《血战湘江》,https://vip.lz-cdn2.com/20220503/5333_03a1abbe/index.m3u8
电影《杀破狼之贪狼》,https://data.cache.m3u8.lscsfw.com:3395/cache/20221018/1978_1c69325c/index.m3u8
爆裂点,https://v.cdnlz3.com/20240126/22924_311317eb/index.m3u8
爆裂点,https://www.yzzy.play-cdn1.com/20240126/13880_50457047/2000k/hls/index.m3u8
爆裂点,https://www.yzzy.play-cdn1.com/20240126/13880_50457047/index.m3u8
爆裂点,https://v.cdnlz3.com/20240126/22925_ab576153/index.m3u8
爆裂点,https://www.yzzy.play-cdn1.com/20240126/13879_afddaffc/index.m3u8
长津湖,https://cdn2.yzzy-online.com/20220325/1969_ba918397/1000k/hls/index.m3u8
长津湖,https://cdn2.yzzy-online.com/20220325/1969_ba918397/index.m3u8
长津湖之水门桥,https://vip.ffzy-play7.com/20221125/7026_1ecb0db7/2000k/hls/mixed.m3u8
长津湖之水门桥,https://vip.ffzy-play7.com/20221125/7026_1ecb0db7/index.m3u8
长津湖之水门桥,https://cdn17.yzzy-online.com/20230817/16230_2dbddb92/2000k/hls/index.m3u8
长津湖之水门桥,https://cdn17.yzzy-online.com/20230817/16230_2dbddb92/index.m3u8
93国际列车大劫案.莫斯科行动,https://vip.ffzy-online6.com/20231124/22000_602d5114/2000k/hls/index.m3u8
93国际列车大劫案.莫斯科行动,https://vip.ffzy-online6.com/20231124/22000_602d5114/index.m3u8
夺命狙击1,https://yzzy.play-cdn4.com/20220530/14486_2c6a8ca0/1000k/hls/index.m3u8
夺命狙击1,https://yzzy.play-cdn4.com/20220530/14486_2c6a8ca0/index.m3u8
夺命狙击2,https://yzzy.play-cdn17.com/20230731/14065_3a0e94f1/2000k/hls/index.m3u8
夺命狙击2,https://yzzy.play-cdn17.com/20230731/14065_3a0e94f1/index.m3u8
夺命狙击3,https://v1.cdnlz1.com/20231122/24051_a993297a/2000k/hls/mixed.m3u8
夺命狙击3,https://cdn1.vip-vip-yzzy.com/20231122/6358_886aa556/index.m3u8
绝保镖,https://v.cdnlz2.com/20231119/26830_9465d0ce/2000k/hls/mixed.m3u8
绝保镖,https://v.cdnlz2.com/20231119/26830_9465d0ce/index.m3u8
绝保镖,https://cdn1.vip-vip-yzzy.com/20231119/6116_18a54c9d/2000k/hls/index.m3u8
绝保镖,https://cdn1.vip-vip-yzzy.com/20231119/6116_18a54c9d/index.m3u8
斗破苍穹·觉醒,https://v.cdnlz4.com/20231117/26155_f980682a/2000k/hls/mixed.m3u8
斗破苍穹·觉醒,https://yzzy.play-cdn20.com/20231117/5348_8e493d47/2000k/hls/index.m3u8
斗破苍穹·觉醒,https://yzzy.play-cdn20.com/20231117/5348_8e493d47/index.m3u8
毒战2,https://v.cdnlz4.com/20231117/26156_c60ebe89/2000k/hls/mixed.m3u8
毒战2,https://yzzy.play-cdn20.com/20231117/5376_401ac72a/2000k/hls/index.m3u8
毒战2,https://yzzy.play-cdn20.com/20231117/5376_401ac72a/index.m3u8
黄金七令之罗刹风云,https://dghls.mcloud.139.com/hls/LR1bdcfc4ad88eb9f4e79aef310d9bcc6d/single/video/0/376/index.m3u8
黄金七令之罗刹风云,https://v.cdnlz11.com/20231115/18327_c75a359f/2000k/hls/mixed.m3u8
黄金七令之罗刹风云,https://v.cdnlz11.com/20231115/18327_c75a359f/index.m3u8
黄金七令之罗刹风云,https://yzzy.play-cdn20.com/20231115/5218_93b748ea/2000k/hls/index.m3u8
黄金七令之罗刹风云,https://yzzy.play-cdn20.com/20231115/5218_93b748ea/index.m3u8
女儿国前传,https://cdn19.vip-vip-yzzy.com/20240107/13858_0909c82e/2000k/hls/index.m3u8
冰雪大围捕,https://cdn20.vip-vip-yzzy.com/20240110/11523_f64c637a/2000k/hls/index.m3u8
战狼,https://alimov2.a.kwimgs.com/upic/2022/04/21/18/BMjAyMjA0MjExODMxMjZfNjE2NzgxMTQwXzcyNTg2NTUzNjAyXzBfMw==_b_B1b9c98c230308552087753df413a78de.mp4
战狼2,http://jsmov2.a.yximgs.com/bs3/video-hls/5195746623713842964_hlsb.m3u8
杀破狼,https://txmov2.a.kwimgs.com/upic/2022/04/21/19/BMjAyMjA0MjExOTA5MzJfNjE2NzgxMTQwXzcyNTg5NzE1MzQ2XzBfMw==_b_B0e8b48a882f59d4e189ed0e2aa379843.mp4
一个人的武林,https://txmov2.a.kwimgs.com/upic/2022/04/20/19/BMjAyMjA0MjAxOTQyNDhfNjE2NzgxMTQwXzcyNTIwOTU1ODA3XzBfMw==_b_B68e220c3fdf2f09a81fa16462fff899b.mp4
红海行动,https://txmov2.a.kwimgs.com/upic/2022/11/12/10/BMjAyMjExMTIxMDQ4NTZfNDAzMDAxOTlfODg1MjE4NDgwMDhfMF8z_b_B34774b8b02cf460205dcaa5a06eee66b.mp4
少林足球,http://jsmov2.a.yximgs.com/bs3/video-hls/5203065047959651388_hlsb.m3u8
寒战,http://jsmov2.a.yximgs.com/bs3/video-hls/5226990400735682590_hlsb.m3u8
太极张三丰,http://jsmov2.a.yximgs.com/bs3/video-hls/5236841968140880426_hlsb.m3u8
霍元甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5205598302789348106_hlsb.m3u8
双龙会,http://jsmov2.a.yximgs.com/bs3/video-hls/5199687336814310271_hlsb.m3u8
一个好人,http://jsmov2.a.yximgs.com/bs3/video-hls/5248663982858337076_hlsb.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
九一神雕侠侣,http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
九二神雕之痴心情长剑,http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
特种兵归来1血狼之怒HD,https://v7.dious.cc/20220719/FSz9VLH2/index.m3u8
特种兵归来2黑色罂粟HD,https://v7.dious.cc/20220719/0rCzKfqy/index.m3u8
特种兵归来3绝密战场HD,https://v7.dious.cc/20220719/b3BrW6cY/index.m3u8
特种兵归来4替身疑云HD,https://v7.dious.cc/20220719/MSGzz83p/index.m3u8
特种兵归来之绝地营救HD,https://v7.dious.cc/20220719/KdnbvkfB/index.m3u8
皇家师姐,https://vip.ffzy-play6.com/20221206/10321_eaa2135d/2000k/hls/mixed.m3u8
皇家保镖,https://vip.ffzy-play7.com/20221118/5513_264e5b29/2000k/hls/mixed.m3u8
皇家女将,https://vip.ffzy-play6.com/20221112/6380_015de23d/2000k/hls/mixed.m3u8
皇家战士,https://vip.ffzy-play7.com/20221115/4499_7199f462/2000k/hls/mixed.m3u8
皇家师姐3雌雄大盗,https://vip.ffzy-play7.com/20221115/4496_6d7fb2b6/2000k/hls/mixed.m3u8
皇家师姐4直击证人,https://vip.ffzy-play7.com/20221115/4672_a1ac54d0/2000k/hls/mixed.m3u8
皇家师姐5中间人,https://vip.ffzy-play6.com/20221129/9333_fa0b0696/2000k/hls/mixed.m3u8
霸王花,https://vip.ffzy-play6.com/20221116/7218_1b465dd4/2000k/hls/mixed.m3u8
霸王花4,https://vip.ffzy-play7.com/20221209/9019_f843a01f/2000k/hls/mixed.m3u8
神勇飞虎霸王花,https://vip.ffzy-play6.com/20221116/7281_7c0e2e9a/2000k/hls/mixed.m3u8
92霸王花与霸王花,https://vip.lz-cdn3.com/20230712/20188_fbb24111/2000k/hls/mixed.m3u8
城市女猎人,https://yzzy.play-cdn17.com/20230728/13536_a3ecdb22/2000k/hls/index.m3u8
积奇玛莉,https://vip.ffzy-play7.com/20221113/4120_ca4b6aa5/2000k/hls/mixed.m3u8
落日🌸TV,#genre#数据随时更变全部的源已经加入了广告，你不怕死你就搞源。等我启动了广告不要说，我没和你说过
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗
爱情不外卖-宋小宝,https://vd3.bdstatic.com/mda-qdi22ybfwyy1q4hg/576p/h264/1713490457499046386/mda-qdi22ybfwyy1q4hg.mp4
爱在路上-贾冰,https://vd3.bdstatic.com/mda-qa28zq0kgb5ue4sf/hd/cae_h264/1704267082982713296/mda-qa28zq0kgb5ue4sf.mp4
爱之初体验-乔杉,https://vdse.bdstatic.com//b793bb2a10d6bd46c5164a2f3a0d0d22.mp4
八十一难-刘旸王建华等,https://vd3.bdstatic.com/mda-qg4acfi7iy1skx9w/sc/cae_h264/1720172160849718699/mda-qg4acfi7iy1skx9w.mp4
八两银子之送匾-许君聪,https://vd3.bdstatic.com/mda-qdm1ctu36qxqemms/hd/cae_h264/1713751341246024196/mda-qdm1ctu36qxqemms.mp4
八两银子之送缸-许君聪,https://vdse.bdstatic.com//750ad65e8d89eee5e6394447883560fe.mp4
八两银子之送画-许君聪,https://vd3.bdstatic.com/mda-mkq3znpa6v59xqd2/hd/cae_h264_nowatermark/1637809763510687007/mda-mkq3znpa6v59xqd2.mp4
八两银子之送书-许君聪,https://vd3.bdstatic.com/mda-qb885h2y0488pfbr/hd/cae_h264/1707562817579740475/mda-qb885h2y0488pfbr.mp4
八两银子之送宝剑-许君聪,https://vd3.bdstatic.com/mda-nmrgdjg2tk02jgcq/sc/cae_h264/1672055221049190724/mda-nmrgdjg2tk02jgcq.mp4
八两银子之送衣服-许君聪,https://vd3.bdstatic.com/mda-qeaa4x8e4pxhx641/hd/cae_h264/1715412463575001970/mda-qeaa4x8e4pxhx641.mp4
爸爸父亲爹-魏三,https://vd3.bdstatic.com/mda-pikbkbf06jr3sq4b/720p/h264/1695284041264505260/mda-pikbkbf06jr3sq4b.mp4
耙耳朵-张德高,https://vdse.bdstatic.com//73e623d869f5d89a61c98411e1595351.mp4
耙耳朵新篇-张德高,https://vd3.bdstatic.com/mda-ja4hcrdqyi829ygq/hd/mda-ja4hcrdqyi829ygq.mp4
拜年-赵本山,https://vdse.bdstatic.com//7bc2eaa6e9842f637f3aa731dca95e47.mp4
拜师-文松,https://vd3.bdstatic.com/mda-pj72tk9fnps3nzvx/sc/cae_h264/1696847030627499160/mda-pj72tk9fnps3nzvx.mp4
逼供-乔杉修睿,https://vd3.bdstatic.com/mda-qdkguams0k4f3tr7/hd/cae_h264/1713700936346014018/mda-qdkguams0k4f3tr7.mp4
表白-宋小宝,https://vd3.bdstatic.com/mda-pjrcbnb5dqxwi590/sc/cae_h264/1698439209184452611/mda-pjrcbnb5dqxwi590.mp4
不差钱-赵本山小沈阳,https://vd3.bdstatic.com/mda-pavi8pxnu49n4gr5/720p/h264/1675083373740839471/mda-pavi8pxnu49n4gr5.mp4
策划-赵本山宋丹丹,https://vd3.bdstatic.com/mda-pk3j6mty1qzq91rt/hd/cae_h264/1699114496281264990/mda-pk3j6mty1qzq91rt.mp4
插翅难逃之探监-崔志佳,https://vdse.bdstatic.com//3340f96c8af7b2beb7b15d3930aed806.mp4
插翅难逃之西洋暗器-崔志佳,https://vd3.bdstatic.com/mda-nch94wg9q1na4pkv/sc/cae_h264_delogo/1647586610890710670/mda-nch94wg9q1na4pkv.mp4
超级大明星-小沈阳,https://vdse.bdstatic.com//e9db1ac3c614e0f2b05c30656c20a16b.mp4
超级神探-潘斌龙崔志佳,https://vd3.bdstatic.com/mda-phwhkedmdhwciy9y/sc/cae_h264/1693523709906399063/mda-phwhkedmdhwciy9y.mp4
车站奇遇-蔡明潘长江,https://vd3.bdstatic.com/mda-qawkdqae4p8cf3ch/sc/cae_h264/1706796688379722525/mda-qawkdqae4p8cf3ch.mp4
吃面-宋小宝,https://vd3.bdstatic.com/mda-pjjb2sz1k5mt9mdt/sc/cae_h264/1697847388902763799/mda-pjjb2sz1k5mt9mdt.mp4
吃面条-陈佩斯朱时茂,https://vdse.bdstatic.com//19622bd68fc384bfbc19ce18cc1690b5.mp4
吃面条-乔杉修睿,https://vd3.bdstatic.com/mda-qe61ugedwph6s2a3/hd/cae_h264/1715064353019743134/mda-qe61ugedwph6s2a3.mp4
赤壁-艾伦魏翔柳岩,https://vd3.bdstatic.com/mda-pjcjn21d0hmzifu7/sc/cae_h264/1697247683328112619/mda-pjcjn21d0hmzifu7.mp4
聪明的小明-贾旭明张康,https://vd3.bdstatic.com/mda-pjq9i7q9jtk1xihv/sc/cae_h264/1698297243158263907/mda-pjq9i7q9jtk1xihv.mp4
聪明丈夫-黄宏,https://vd3.bdstatic.com/mda-ka8fdjhs6iihkz16/v1-cae/hd/mda-ka8fdjhs6iihkz16.mp4
打工奇遇-赵丽蓉巩汉林,https://vdse.bdstatic.com//867790e13a90309cd1b88b05a08fd6a7.mp4
打劫-宋小宝程野,https://vdse.bdstatic.com//a9d07519513c0cccde393073cf76b15f.mp4
大城小事-王宁艾伦常远,https://vd3.bdstatic.com/mda-pmr9xw0cpsj4kaap/cae_h264/1703596182082567530/mda-pmr9xw0cpsj4kaap.mp4
屌丝-大鹏柳岩,https://vdse.bdstatic.com//8ee4f3b8b9057008303509a8c3ac0ac8.mp4
屌丝2-大鹏柳岩,https://vdse.bdstatic.com//e7fb049418639f517127f3ade38e3036.mp4
堵车你开心吗,https://vd3.bdstatic.com/mda-qamequnh4yu617yq/576p/h264/1705920913159175563/mda-qamequnh4yu617yq.mp4
对象相对象-田娃,https://vd3.bdstatic.com/mda-pihku1q5nv859fdw/sc/cae_h264/1695117159935295857/mda-pihku1q5nv859fdw.mp4
发红包-贾冰沙溢,https://vd3.bdstatic.com/mda-pjjb2szh0n4neqkn/sc/cae_h264/1697844560163307160/mda-pjjb2szh0n4neqkn.mp4
返乡-冯巩,https://vd3.bdstatic.com/mda-qe61hc8r07903h0y/hd/cae_h264/1715062959363359020/mda-qe61hc8r07903h0y.mp4
饭局-崔大笨,https://vd3.bdstatic.com/mda-qath2i3w9zir4y0c/hd/cae_h264/1706449702568209513/mda-qath2i3w9zir4y0c.mp4
方清平倪萍,http://uptt.gcwduoduo.com/v/191017/e72c99b584c26337138c62db14ca22f8.mp4
飞天梦-潘长江,https://vd3.bdstatic.com/mda-phi48ipauh8fu3hz/hd/cae_h264/1692428453329925015/mda-phi48ipauh8fu3hz.mp4
非诚不找-宋晓峰文松,https://vd3.bdstatic.com/mda-phwcjzu6h6850kxz/sc/cae_h264/1694050660601397503/mda-phwcjzu6h6850kxz.mp4
