

藏海传,#genre#
6,https://svip.high24-playback.com/20250304/19619_277ffc03/index.m3u8$第6集
7,https://svip.high25-playback.com/20250305/21103_47fbe316/index.m3u8$第7集
8,https://svip.high25-playback.com/20250305/21102_571b5c3e/index.m3u8$第8集
9,https://svip.high25-playback.com/20250306/21150_ad5551b7/index.m3u8$第9集
10,https://svip.high25-playback.com/20250306/21149_89792d93/index.m3u8$第10集
11,https://svip.high25-playback.com/20250310/21379_7c4615ac/index.m3u8$第11集
12,https://svip.high25-playback.com/20250310/21378_48d13dab/index.m3u8$第12集
13,https://svip.high25-playback.com/20250311/21411_69f84f55/index.m3u8$第13集
14,https://svip.high25-playback.com/20250311/21410_f66c5fd4/index.m3u8$第14集
15,https://svip.high24-playback.com/20250312/20128_48929fed/index.m3u8$第15集
16,https://svip.high24-playback.com/20250312/20127_56d54363/index.m3u8$第16集
17,https://svip.high24-playback.com/20250313/20212_fd312309/index.m3u8$第17集
18,https://svip.high24-playback.com/20250313/20211_f92e4562/index.m3u8$第18集
19,https://svip.high25-playback.com/20250314/21597_670df3a7/index.m3u8$第19集
20,https://svip.high25-playback.com/20250314/21596_baeb5327/index.m3u8$第20集
21,https://svip.high24-playback.com/20250317/20558_13018563/index.m3u8$第21集
22,https://svip.high24-playback.com/20250317/20557_5410c9b1/index.m3u8$第22集
23,https://svip.high25-playback.com/20250318/21787_ad0be573/index.m3u8$第23集
24,https://svip.high25-playback.com/20250318/21786_6c90bc07/index.m3u8$第24集
25,https://svip.high24-playback.com/20250319/20691_6d474871/index.m3u8$第25集
26,https://svip.high24-playback.com/20250319/20690_7df9a97e/index.m3u8$第26集
27,https://svip.high25-playback.com/20250320/21871_0f45e1fc/index.m3u8$第27集
28,https://svip.high25-playback.com/20250320/21870_ecc77f9d/index.m3u8$第28集
29,https://svip.high25-playback.com/20250321/22033_15553919/index.m3u8$第29集
30,https://svip.high25-playback.com/20250321/22032_47f0a441/index.m3u8$第30集
31,https://vvip.high26-playback.com/20250324/2280_6ff5a9ce/index.m3u8$第31集
32,https://vvip.high26-playback.com/20250324/2279_1e1dcf58/index.m3u8$第32集
33,https://svip.high25-playback.com/20250325/22236_19b4c922/index.m3u8$第33集
34,https://svip.high25-playback.com/20250325/22235_41a224a7/index.m3u8$第34集
35,https://svip.high25-playback.com/20250325/22240_8c0a9280/index.m3u8$第35集
36,https://svip.high25-playback.com/20250325/22241_69cf9468/index.m3u8$第36集
37,https://svip.high25-playback.com/20250325/22239_d32f9ee8/index.m3u8$第37集
38,https://svip.high25-playback.com/20250325/22238_7cf6f8e2/index.m3u8$第38集大结局
人生是道选择题,#genre#

1,https://v.cdnlz3.com/20250104/31846_58248b33/index.m3u8$第1集
2,https://v.cdnlz3.com/20250104/31845_0e790d0c/index.m3u8$第2集
3,https://v.cdnlz3.com/20250104/31838_66be8c45/index.m3u8$第3集
4,https://v.cdnlz3.com/20250104/31839_f3c99c34/index.m3u8$第4集
5,https://v.cdnlz3.com/20250104/31844_4e2e6fb7/index.m3u8$第5集
6,https://v.cdnlz3.com/20250104/31842_50eb21c3/index.m3u8$第6集
7,https://v.cdnlz3.com/20250104/31841_f3aeca60/index.m3u8$第7集
8,https://v.cdnlz3.com/20250104/31840_81498f20/index.m3u8$第8集
9,https://v.cdnlz3.com/20250104/31837_082905ed/index.m3u8$第9集
11,https://v.cdnlz3.com/20250104/31843_3a201b33/index.m3u8$第10集
12,https://v.cdnlz3.com/20250104/31836_1a2248ae/index.m3u8$第11集
13,https://v.cdnlz12.com/20250104/18013_9de34c44/index.m3u8$第12集
14,https://v.cdnlz12.com/20250104/18012_1f104661/index.m3u8$第13集
15,https://v.cdnlz3.com/20250105/31865_aad5975d/index.m3u8$第14集
16,https://v.cdnlz3.com/20250105/31864_96f42f60/index.m3u8$第15集
17,https://v.cdnlz12.com/20250106/18052_227109b8/index.m3u8$第16集
18,https://v.cdnlz12.com/20250106/18051_d05f9adb/index.m3u8$第17集
19,https://v.cdnlz3.com/20250107/31927_a78ba378/index.m3u8$第18集
20,https://v.cdnlz3.com/20250107/31926_b9b8c4c6/index.m3u8$第19集
21,https://v.cdnlz3.com/20250108/31969_b6d53043/index.m3u8$第20集
22,https://v.cdnlz3.com/20250108/31968_952e92d4/index.m3u8$第21集
23,https://v.cdnlz3.com/20250109/32034_5378cc11/index.m3u8$第22集
24,https://v.cdnlz3.com/20250109/32033_5753391c/index.m3u8$第23集大结局
小戏骨,#genre#
包青天之秦香莲与陈世美1,https://yzzy.play-cdn11.com/20221119/9893_b5f88efc/index.m3u8$第1集
包青天之秦香莲与陈世美2,https://yzzy.play-cdn11.com/20221119/9896_b3e5c8c0/index.m3u8$第2集
包青天之秦香莲与陈世美3,https://yzzy.play-cdn11.com/20221119/9894_ec74ca88/index.m3u8$第3集
包青天之秦香莲与陈世美4,https://yzzy.play-cdn11.com/20221119/9895_7460ff08/index.m3u8$第4集
包青天之秦香莲与陈世美5,https://yzzy.play-cdn11.com/20221119/9898_e54e9432/index.m3u8$第5集
黄飞鸿,https://yzzy.play-cdn17.com/20230719/11734_57f6a01d/index.m3u8$第1集
水浒传1,https://yzzy1.play-cdn16.com/20231024/24782_bc1c0ed9/index.m3u8$第1集
水浒传2,https://yzzy1.play-cdn16.com/20231024/24783_6510062b/index.m3u8$第2集
水浒传3,https://yzzy1.play-cdn16.com/20231024/24784_09ed29b8/index.m3u8$第3集
水浒传4,https://yzzy1.play-cdn16.com/20231024/24785_fe8abf5a/index.m3u8$第4集
水浒传5,https://yzzy1.play-cdn16.com/20231024/24786_0341541e/index.m3u8$第5集
水浒传6,https://yzzy1.play-cdn16.com/20231024/24787_c346b3f0/index.m3u8$第6集
水浒传7,https://yzzy1.play-cdn16.com/20231024/24788_75ae28d6/index.m3u8$第7集
水浒传8,https://yzzy1.play-cdn16.com/20231024/24789_4daeefdf/index.m3u8$第8集
水浒传9,https://yzzy1.play-cdn16.com/20231024/24790_6f16d98c/index.m3u8$第9集
水浒传10,https://yzzy1.play-cdn16.com/20231024/24791_87c3f241/index.m3u8$第10集全
降妖记,https://yzzy.play-cdn11.com/20221119/9873_e73f9b28/index.m3u8
花木兰1,https://yzzy.play-cdn11.com/20221119/9872_9c527307/index.m3u8$第1集
花木兰2,https://yzzy.play-cdn11.com/20221119/9871_587b54e5/index.m3u8$第2集
花木兰3,https://yzzy.play-cdn11.com/20221119/9874_a73f3b2a/index.m3u8$第3集
西游记之红孩儿1,https://yzzy.play-cdn11.com/20221119/9866_78c23b7d/index.m3u8$第1集
西游记之红孩儿2,https://yzzy.play-cdn11.com/20221119/9867_7bd494af/index.m3u8$第2集
西游记之红孩儿3,https://yzzy.play-cdn11.com/20221119/9869_9ac52a73/index.m3u8$第3集
西游记之红孩儿4,https://yzzy.play-cdn11.com/20221119/9868_aac13abf/index.m3u8$第4集
西游记之红孩儿5,https://yzzy.play-cdn11.com/20221119/9870_8c70fd15/index.m3u8$第5集
放开那三国1,https://yzzy.play-cdn11.com/20221119/9861_b6e27a61/index.m3u8$第1集
放开那三国2,https://yzzy.play-cdn11.com/20221119/9863_082b0b45/index.m3u8$第2集
放开那三国3,https://yzzy.play-cdn11.com/20221119/9862_e1111aad/index.m3u8$第3集
放开那三国4,https://yzzy.play-cdn11.com/20221119/9864_fa1455bd/index.m3u8$第4集
放开那三国5,https://yzzy.play-cdn11.com/20221119/9865_9b55e996/index.m3u8$第5集
杨门女将1,https://yzzy.play-cdn11.com/20221119/9932_04322a44/index.m3u8$第1集
杨门女将2,https://yzzy.play-cdn11.com/20221119/9931_75b5e21f/index.m3u8$第2集
杨门女将3,https://yzzy.play-cdn11.com/20221119/9935_00d30b04/index.m3u8$第3集
杨门女将4,https://yzzy.play-cdn11.com/20221119/9934_80467e99/index.m3u8$第4集
武林外传1,https://yzzy.play-cdn11.com/20221119/9914_52cdd0bd/index.m3u8$第1集
武林外传2,https://yzzy.play-cdn11.com/20221119/9915_19bc8621/index.m3u8$第2集
武林外传3,https://yzzy.play-cdn11.com/20221119/9918_d7edaf7b/index.m3u8$第3集
武林外传4,https://yzzy.play-cdn11.com/20221119/9916_329c167f/index.m3u8$第4集
武林外传5,https://yzzy.play-cdn11.com/20221119/9917_783437ff/index.m3u8$第5集
武林外传6,https://yzzy.play-cdn11.com/20221119/9919_f1d86bdc/index.m3u8$第6集
武林外传7,https://yzzy.play-cdn11.com/20221119/9921_84e9ac5e/index.m3u8$第7集
武林外传8,https://yzzy.play-cdn11.com/20221119/9920_11def7a3/index.m3u8$第8集
武林外传9,https://yzzy.play-cdn11.com/20221119/9922_a658ede2/index.m3u8$第9集
武林外传10,https://yzzy.play-cdn11.com/20221119/9924_3a896d8f/index.m3u8$第10集
武林外传11,https://yzzy.play-cdn11.com/20221119/9925_5287453c/index.m3u8$第11集
武林外传12,https://yzzy.play-cdn11.com/20221119/9923_7c97871f/index.m3u8$第12集
武林外传13,https://yzzy.play-cdn11.com/20221119/9926_0d42e2fd/index.m3u8$第13集
武林外传14,https://yzzy.play-cdn11.com/20221119/9928_16f9f3e1/index.m3u8$第14集
武林外传15,https://yzzy.play-cdn11.com/20221119/9929_b4c92b03/index.m3u8$第15集
武林外传16,https://yzzy.play-cdn11.com/20221119/9927_5e27c305/index.m3u8$第16集
武林外传17,https://yzzy.play-cdn11.com/20221119/9930_ee931674/index.m3u8$第17集
武林外传18,https://yzzy.play-cdn11.com/20221119/9933_fdd33e33/index.m3u8$第18集
八仙过海1,https://yzzy.play-cdn11.com/20221119/9879_a66497df/index.m3u8$第1集
八仙过海2,https://yzzy.play-cdn11.com/20221119/9880_33829ec8/index.m3u8$第2集
八仙过海3,https://yzzy.play-cdn11.com/20221119/9881_b5306273/index.m3u8$第3集
八仙过海4,https://yzzy.play-cdn11.com/20221119/9882_c72fe6d0/index.m3u8$第4集
八仙过海5,https://yzzy.play-cdn11.com/20221119/9883_d2609ed4/index.m3u8$第5集
八仙过海6,https://yzzy.play-cdn11.com/20221119/9885_cf93a59c/index.m3u8$第6集
八仙过海7,https://yzzy.play-cdn11.com/20221119/9884_daa08d75/index.m3u8$第7集
八仙过海8,https://yzzy.play-cdn11.com/20221119/9887_0ed604ef/index.m3u8$第8集
八仙过海9,https://yzzy.play-cdn11.com/20221119/9886_975d17c2/index.m3u8$第9集
八仙过海10,https://yzzy.play-cdn11.com/20221119/9888_5525cbcc/index.m3u8$第10集

红楼梦之刘姥姥进大观园1,https://yzzy.play-cdn11.com/20221119/9852_97807e3f/index.m3u8$第1集
红楼梦之刘姥姥进大观园2,https://yzzy.play-cdn11.com/20221119/9853_deb63d6d/index.m3u8$第2集
红楼梦之刘姥姥进大观园3,https://yzzy.play-cdn11.com/20221119/9854_cf83a6e9/index.m3u8$第3集
红楼梦之刘姥姥进大观园4,https://yzzy.play-cdn11.com/20221119/9855_b3218359/index.m3u8$第4集
红楼梦之刘姥姥进大观园5,https://yzzy.play-cdn11.com/20221119/9856_4320ee81/index.m3u8$第5集
红楼梦之刘姥姥进大观园6,https://yzzy.play-cdn11.com/20221119/9857_cb48dc97/index.m3u8$第6集
红楼梦之刘姥姥进大观园7,https://yzzy.play-cdn11.com/20221119/9859_249a3803/index.m3u8$第7集
红楼梦之刘姥姥进大观园8,https://yzzy.play-cdn11.com/20221119/9858_97a38b0e/index.m3u8$第8集
红楼梦之刘姥姥进大观园9,https://yzzy.play-cdn11.com/20221119/9860_a6792852/index.m3u8$第9集
补锅1,https://yzzy.play-cdn11.com/20221119/9849_0521cd64/index.m3u8$第1集
补锅2,https://yzzy.play-cdn11.com/20221119/9850_9c0f062a/index.m3u8$第2集
补锅3,https://yzzy.play-cdn11.com/20221119/9851_0614b74e/index.m3u8$第3集
白蛇传1,https://yzzy.play-cdn11.com/20221119/9843_37db529c/index.m3u8$第1集
白蛇传2,https://yzzy.play-cdn11.com/20221119/9844_8fc2e53b/index.m3u8$第2集
白蛇传3,https://yzzy.play-cdn11.com/20221119/9846_6e846376/index.m3u8$第3集
白蛇传4,https://yzzy.play-cdn11.com/20221119/9847_f11b37ae/index.m3u8$第4集
白蛇传5,https://yzzy.play-cdn11.com/20221119/9848_0bd5a4b7/index.m3u8$第5集
刘三姐1,https://yzzy.play-cdn11.com/20221119/9840_1061aafd/index.m3u8$第1集
刘三姐2,https://yzzy.play-cdn11.com/20221119/9841_4c234495/index.m3u8$第2集
刘三姐3,https://yzzy.play-cdn11.com/20221119/9842_14a50ed3/index.m3u8$第3集
三笑寻亲记1,https://yzzy.play-cdn11.com/20221119/9837_a5862221/index.m3u8$第1集
三笑寻亲记2,https://yzzy.play-cdn11.com/20221119/9839_ef29f17e/index.m3u8$第2集
三笑寻亲记3,https://yzzy.play-cdn11.com/20221119/9838_77bc2456/index.m3u8$第3集
洪湖赤卫队,https://yzzy.play-cdn11.com/20221119/9836_43997da8/index.m3u8
焦裕禄,https://yzzy.play-cdn11.com/20221119/9835_7ee7097e/index.m3u8
折腰,#genre#

1,https://cdn.yzzy27-play.com/20250513/3159_99ef04eb/index.m3u8$第1集
2,https://cdn.yzzy27-play.com/20250513/3162_d60678e8/index.m3u8$第2集
3,https://cdn.yzzy27-play.com/20250513/3160_9808ae38/index.m3u8$第3集
4,https://cdn.yzzy27-play.com/20250513/3161_29539ed9/index.m3u8$第4集
5,https://cdn.yzzy27-play.com/20250514/3174_45c166d6/index.m3u8$第5集
6,https://cdn.yzzy27-play.com/20250515/3303_f24ad6f7/index.m3u8$第6集
7,https://cdn.yzzy27-play.com/20250515/3338_2de7cf20/index.m3u8$第7集
8,https://cdn.yzzy27-play.com/20250516/3477_6d6968d8/index.m3u8$第8集
9,https://vvip.high26-playback.com/20250516/7222_3c5be632/index.m3u8$第9集
10,https://cdn.yzzy27-play.com/20250517/3624_5ee0070c/index.m3u8$第10集
11,https://cdn.yzzy28-play.com/20250516/52_9a115815/index.m3u8$第11集
15,https://cdn.yzzy28-play.com/20250517/162_82aa4b0a/index.m3u8$第12集
16,https://cdn.yzzy28-play.com/20250517/188_9dcb88e0/index.m3u8$第13集
17,https://vvip.high26-playback.com/20250519/7580_62326dc7/index.m3u8$第14集
18,https://cdn.yzzy28-play.com/20250518/270_39059724/index.m3u8$第15集
19,https://cdn.yzzy28-play.com/20250519/316_3fe94a00/index.m3u8$第16集
20,https://cdn.yzzy27-play.com/20250520/3831_cac8e130/index.m3u8$第17集
21,https://cdn.yzzy27-play.com/20250521/3884_8dcf2420/index.m3u8$第18集
22,https://cdn.yzzy28-play.com/20250520/392_f73b76ce/index.m3u8$第19集
23,https://cdn.yzzy28-play.com/20250522/552_94c7bb58/index.m3u8$第20集
24,https://cdn.yzzy28-play.com/20250522/557_6e2713a6/index.m3u8$第21集
25,https://cdn.yzzy27-play.com/20250524/4136_93da579a/index.m3u8$第22集
26,https://cdn.yzzy28-play.com/20250523/700_e5841df2/index.m3u8$第23集
27,https://cdn.yzzy28-play.com/20250524/836_ab88b157/index.m3u8$第24集
28,https://vvip.high26-playback.com/20250525/8291_e2a08f2e/index.m3u8$第25集

刑侦,#genre#
1,https://cdn.ryplay11.com/20250519/178652_85088cd1/index.m3u8$第1集
2,https://cdn.ryplay11.com/20250519/178651_83b5e577/index.m3u8$第2集
3,https://cdn.ryplay11.com/20250519/178650_e1f885bc/index.m3u8$第3集
4,https://cdn.ryplay11.com/20250519/178649_9ddd1bd3/index.m3u8$第4集
5,https://cdn.ryplay11.com/20250520/178719_b5cc4275/index.m3u8$第5集
6,https://cdn.ryplay11.com/20250520/178718_b8de1e5c/index.m3u8$第6集
7,https://cdn.ryplay11.com/20250521/178771_0e2863d1/index.m3u8$第7集
8,https://cdn.ryplay11.com/20250521/178770_c5927ea0/index.m3u8$第8集
9,https://cdn.ryplay11.com/20250522/178821_6fc3c863/index.m3u8$第9集
10,https://cdn.ryplay11.com/20250522/178820_ac9a6f32/index.m3u8$第10集
11,https://cdn.ryplay11.com/20250523/178882_01029911/index.m3u8$第11集
12,https://cdn.ryplay11.com/20250524/178935_707ee53f/index.m3u8$第12集
13,https://cdn.ryplay11.com/20250525/178973_646f08d9/index.m3u8$第13集
14,https://cdn.ryplay11.com/20250526/179014_fcff8d53/index.m3u8$第14集
15,https://cdn.ryplay11.com/20250526/179013_37de7907/index.m3u8$第15集
16,https://cdn.ryplay11.com/20250527/179095_3f3ad74a/index.m3u8$第16集
17,https://cdn.ryplay11.com/20250527/179094_288e8923/index.m3u8$第17集
18,https://cdn.ryplay11.com/20250528/179152_997b8b1f/index.m3u8$第18集
19,https://cdn.ryplay11.com/20250528/179151_3c906a2b/index.m3u8$第19集
20,https://cdn.ryplay11.com/20250529/179306_440663dd/index.m3u8$第20集
21,https://cdn.ryplay11.com/20250530/179360_4edd959c/index.m3u8$第21集
22,https://cdn.ryplay11.com/20250530/179359_cde6a597/index.m3u8$第22集
23,https://cdn.ryplay11.com/20250530/179358_6845bd21/index.m3u8$第23集
24,https://cdn.ryplay11.com/20250530/179357_6167f463/index.m3u8$第24集
25,https://cdn.ryplay11.com/20250530/179356_14a240d6/index.m3u8$第25集

🙏甄嬛传,#genre#
1,https://cdn3.ryplay3.com/20240801/8_9a67615c/index.m3u8
2,https://cdn3.ryplay3.com/20240801/9_fff4dfd8/index.m3u8
3,https://cdn3.ryplay3.com/20240801/10_f1cab0a5/index.m3u8
4,https://cdn3.ryplay3.com/20240801/11_4b172f8a/index.m3u8
5,https://cdn3.ryplay3.com/20240801/12_763a7b72/index.m3u8
6,https://cdn3.ryplay3.com/20240801/13_9ae610a6/index.m3u8
7,https://cdn3.ryplay3.com/20240801/14_118c0b4e/index.m3u8
8,https://cdn3.ryplay3.com/20240801/15_87e06773/index.m3u8
9,https://cdn3.ryplay3.com/20240801/16_1c92155c/index.m3u8
10,https://cdn3.ryplay3.com/20240801/17_65c23709/index.m3u8
11,https://cdn3.ryplay3.com/20240801/18_6f1342aa/index.m3u8
12,https://cdn3.ryplay3.com/20240801/19_6d36a9d5/index.m3u8
13,https://cdn3.ryplay3.com/20240801/20_a9216c29/index.m3u8
14,https://cdn3.ryplay3.com/20240801/21_f8fee16b/index.m3u8
15https://cdn3.ryplay3.com/20240801/22_b775b0d1/index.m3u8
16,https://cdn3.ryplay3.com/20240801/23_dce3ca04/index.m3u8
17,https://cdn3.ryplay3.com/20240801/24_a1c34036/index.m3u8
18,https://cdn3.ryplay3.com/20240801/25_0aa26a06/index.m3u8
19,https://cdn3.ryplay3.com/20240801/26_155879ec/index.m3u8
20,https://cdn3.ryplay3.com/20240801/27_b730d230/index.m3u8
21,https://cdn3.ryplay3.com/20240801/28_fbc0aa71/index.m3u8
22,https://cdn3.ryplay3.com/20240801/29_8f47ee08/index.m3u8
23,https://cdn3.ryplay3.com/20240801/30_e0dda774/index.m3u8
24,https://cdn3.ryplay3.com/20240801/31_7e7a157e/index.m3u8
25,https://cdn3.ryplay3.com/20240801/33_b2844da1/index.m3u8
26,https://cdn3.ryplay3.com/20240801/32_86c596e7/index.m3u8
27,https://cdn3.ryplay3.com/20240801/34_175a5eba/index.m3u8
28,https://cdn3.ryplay3.com/20240801/35_61abf0b6/index.m3u8
29,https://cdn3.ryplay3.com/20240801/37_cdc9bec6/index.m3u8
30,https://cdn3.ryplay3.com/20240801/38_b2ed6df7/index.m3u8
31,https://cdn3.ryplay3.com/20240801/36_b392ae39/index.m3u8
32,https://cdn3.ryplay3.com/20240801/39_31e6b01c/index.m3u8
33,https://cdn3.ryplay3.com/20240801/40_0d8f54c7/index.m3u8
34,https://cdn3.ryplay3.com/20240801/41_d38e7cf7/index.m3u8
35,https://cdn3.ryplay3.com/20240801/43_c19dd09b/index.m3u8
36,https://cdn3.ryplay3.com/20240801/44_170e801c/index.m3u8
37,https://cdn3.ryplay3.com/20240801/42_0640d182/index.m3u8
38,https://cdn3.ryplay3.com/20240801/45_dfd3dff1/index.m3u8
39,https://cdn3.ryplay3.com/20240801/47_5f12cd15/index.m3u8
40,https://cdn3.ryplay3.com/20240801/46_c8a64ead/index.m3u8
41,https://cdn3.ryplay3.com/20240801/49_5663d245/index.m3u8
42,https://cdn3.ryplay3.com/20240801/50_9b7048da/index.m3u8
43,https://cdn3.ryplay3.com/20240801/48_ea328036/index.m3u8
44,https://cdn3.ryplay3.com/20240801/51_ccbabee4/index.m3u8
45,https://cdn3.ryplay3.com/20240801/52_0fa0beba/index.m3u8
46,https://cdn3.ryplay3.com/20240801/53_042c7998/index.m3u8
47,https://cdn3.ryplay3.com/20240801/59_be36da5c/index.m3u8
48,https://cdn3.ryplay3.com/20240801/55_6a59d6e0/index.m3u8
49,https://cdn3.ryplay3.com/20240801/58_30465e5e/index.m3u8
50,https://cdn3.ryplay3.com/20240801/54_aa786a8b/index.m3u8
51,https://cdn3.ryplay3.com/20240801/57_9c2a4b73/index.m3u8
52,https://cdn3.ryplay3.com/20240801/56_9bfbc733/index.m3u8
53,https://cdn3.ryplay3.com/20240801/63_49631ab1/index.m3u8
54,https://cdn3.ryplay3.com/20240801/64_6f92c181/index.m3u8
55,https://cdn3.ryplay3.com/20240801/60_1c924f88/index.m3u8
56,https://cdn3.ryplay3.com/20240801/67_b2807d8b/index.m3u8
57,https://cdn3.ryplay3.com/20240801/62_b863d1bd/index.m3u8
58,https://cdn3.ryplay3.com/20240801/61_e516a8dc/index.m3u8
59,https://cdn3.ryplay3.com/20240801/66_f55f18af/index.m3u8
60,https://cdn3.ryplay3.com/20240801/65_5cc59ce1/index.m3u8
61,https://cdn3.ryplay3.com/20240801/69_d1ccc473/index.m3u8
62,https://cdn3.ryplay3.com/20240801/68_50c1d8cb/index.m3u8
63,https://cdn3.ryplay3.com/20240801/74_6f26e8a0/index.m3u8
64,https://cdn3.ryplay3.com/20240801/75_e893b0e6/index.m3u8
65,https://cdn3.ryplay3.com/20240801/72_8a7fb0ba/index.m3u8
66,https://cdn3.ryplay3.com/20240801/71_fd830f3b/index.m3u8
67,https://cdn3.ryplay3.com/20240801/73_9a72e782/index.m3u8
68,https://cdn3.ryplay3.com/20240801/70_184df3a4/index.m3u8
69,https://cdn3.ryplay3.com/20240801/76_ca923578/index.m3u8
70,https://cdn3.ryplay3.com/20240801/79_0c10d1ce/index.m3u8
71,https://cdn3.ryplay3.com/20240801/78_f19e9ec3/index.m3u8
72,https://cdn3.ryplay3.com/20240801/80_cfa00aae/index.m3u8
73,https://cdn3.ryplay3.com/20240801/77_dc5d1fc2/index.m3u8
74,https://cdn3.ryplay3.com/20240801/81_fade8a3e/index.m3u8
75,https://cdn3.ryplay3.com/20240801/83_25d48c98/index.m3u8
76,https://cdn3.ryplay3.com/20240801/82_51a06a04/index.m3u8
乱世不了情,#genre#
1,https://v.cdnlz17.com/20231015/29656_3a94a67c/2000k/hls/mixed.m3u8
2,https://v.cdnlz17.com/20231015/29657_6934bec9/2000k/hls/mixed.m3u8
3,https://v.cdnlz17.com/20231015/29661_da7fc74f/2000k/hls/mixed.m3u8
4,https://v.cdnlz17.com/20231015/29654_6bf060a4/2000k/hls/mixed.m3u8
5,https://v.cdnlz17.com/20231015/29659_64c20be0/2000k/hls/mixed.m3u8
6,https://v.cdnlz17.com/20231015/29660_372af3f2/2000k/hls/mixed.m3u8
7,https://v.cdnlz17.com/20231015/29662_6281acea/2000k/hls/mixed.m3u8
8,https://v.cdnlz17.com/20231015/29665_91cb0a0c/2000k/hls/mixed.m3u8
9,https://v.cdnlz17.com/20231015/29664_05f7faa1/2000k/hls/mixed.m3u8
10,https://v.cdnlz17.com/20231015/29670_d61cf8d3/2000k/hls/mixed.m3u8
11,https://v.cdnlz17.com/20231015/29663_03ed0223/2000k/hls/mixed.m3u8
12,https://v.cdnlz17.com/20231015/29666_90e04a27/2000k/hls/mixed.m3u8
13,https://v.cdnlz17.com/20231015/29667_11e701bc/2000k/hls/mixed.m3u8
14,https://v.cdnlz17.com/20231015/29673_3585765d/2000k/hls/mixed.m3u8
15,https://v.cdnlz17.com/20231015/29672_5c00057f/2000k/hls/mixed.m3u8
16,https://v.cdnlz17.com/20231015/29668_1d3a3fe1/2000k/hls/mixed.m3u8
17,https://v.cdnlz17.com/20231015/29669_6f04b72f/2000k/hls/mixed.m3u8
18,https://v.cdnlz17.com/20231015/29671_0c72eec1/2000k/hls/mixed.m3u8

西游记后传,#genre#
第一集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第01集/index.m3u8
第二集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第02集/index.m3u8
第三集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第03集/index.m3u8
第四集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第04集/index.m3u8
第五集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第05集/index.m3u8
第六集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第06集/index.m3u8
第七集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第07集/index.m3u8
第八集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第08集/index.m3u8
第九集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第09集/index.m3u8
第十集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第10集/index.m3u8
第十一集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第11集/index.m3u8
第十二集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第12集/index.m3u8
第十三集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第13集/index.m3u8
第十四集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第14集/index.m3u8
第十五集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第15集/index.m3u8
第十六集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第16集/index.m3u8
第十七集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第17集/index.m3u8
第十八集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第18集/index.m3u8
第十九集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第19集/index.m3u8
第二十集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第20集/index.m3u8
第二十一集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第21集/index.m3u8
第二十二集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第22集/index.m3u8
第二十三集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第23集/index.m3u8
第二十四集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第24集/index.m3u8
第二十五集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第25集/index.m3u8
第二十六集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第26集/index.m3u8
第二十七集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第27集/index.m3u8
第二十八集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第28集/index.m3u8
第二十九集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第29集/index.m3u8
第三十集,https://c1.rrcdnbf5.com/video/xiyoujihouchuan/第30集/index.m3u8

港版封神榜,#genre#
第一集,https://vip.ffzy-online3.com/20230516/23538_b7462143/2000k/hls/mixed.m3u8
第二集,https://vip.ffzy-online3.com/20230516/23539_5f3bec74/2000k/hls/mixed.m3u8
第三集,https://vip.ffzy-online3.com/20230516/23540_0806fbf1/2000k/hls/mixed.m3u8
第四集,https://vip.ffzy-online3.com/20230516/23541_551bc95c/2000k/hls/mixed.m3u8
第五集,https://vip.ffzy-online3.com/20230516/23542_8b00e560/2000k/hls/mixed.m3u8
第六集,https://vip.ffzy-online3.com/20230516/23543_6115f26c/2000k/hls/mixed.m3u8
第七集,https://vip.ffzy-online3.com/20230516/23544_d4e330ac/2000k/hls/mixed.m3u8
第八集,https://vip.ffzy-online3.com/20230516/23545_eb39c42c/2000k/hls/mixed.m3u8
