明星电影,#genre#
相声《跟着媳妇当保姆》冯巩,http://gcw.bdcdn.shoujiduoduo.com/v/181110/0650ed5311b8750b7aa48e8c2a441b7c.mp4 
赵本山,http://gcw.bdcdn.shoujiduoduo.com/v/190528/09564458a2fe4676cd173926ce1ca839.mp4 
小品《花盆儿》黄宏,http://gcw.bdcdn.shoujiduoduo.com/v/181110/4e1175ce7f85e0eb9edb836c67a580f1.mp4 
相声《如此相声》,http://gcw.bdcdn.shoujiduoduo.com/v/190527/ea11dd583995b092b3156045aa2f6de1.mp4 
牛群★冯巩巜小偷公可》,http://gcw.bdcdn.shoujiduoduo.com/v/190601/79eb6c60d477bbad857357a27292701a.mp4 
冯巩、杨少华等爆笑相声《今天倍儿爽》,http://gcw.bdcdn.shoujiduoduo.com/v/190226/0b48dba5348fa57ea6a7e8ed6f381aaf.mp4 
陈佩斯冯巩演绎相声《穿针引线》爆笑全场,http://gcw.bdcdn.shoujiduoduo.com/v/191209/57406125d9144014fa834e9d25db6904.mp4 
小品《梦幻家园》蔡明,http://gcw.bdcdn.shoujiduoduo.com/v/181110/66d7b21f0e641ed47f049538f9e2190c.mp4 
冯巩和刘伟最早前的一部相声，配合十分默契，却没人看过！,http://gcw.bdcdn.shoujiduoduo.com/v/190619/71b0469505096a077418d75bd0125758.mp4 
陈佩斯,http://gcw.bdcdn.shoujiduoduo.com/v/190602/cecc93dfac902248c270e2047fcef87b.mp4 
潘长江,http://gcw.bdcdn.shoujiduoduo.com/v/190528/21f13ec36f07ebbf366659673712e667.mp4 
小品《红娘》郭达,http://gcw.bdcdn.shoujiduoduo.com/v/181110/c617e1d36ae0882c0229e5007fafbe3b.mp4 
相声有新人：相声对抗秒变唱歌PK！李振威张番是被相声耽误的歌手,http://gcw.bdcdn.shoujiduoduo.com/v/190819/6411f478863e240d93c9a3d26b527bfe.mp4 
宋小宝小品《非诚来扰》,http://gcw.bdcdn.shoujiduoduo.com/v/200611/3de0a8523cedeca73ce7e74bc1fe9bf8.mp4 
小品《考验》黄宏,http://gcw.bdcdn.shoujiduoduo.com/v/181110/0279270510fde1990ca158ea6cfdde60.mp4 
小品《将爱情进行到底》潘长江,http://gcw.bdcdn.shoujiduoduo.com/v/181110/463576d0cc6e8e389e209f81959096cb.mp4 
赵本山春晚二十一年-经典小品合集,http://gcw.bdcdn.shoujiduoduo.com/v/200808/38897155f4cc8e2ec432c6da6ed612b7.mp4 
郭德纲于谦相声《学评书》郭德纲于谦经典相声高清,http://gcw.bdcdn.shoujiduoduo.com/v/191028/19c3f8c836d311a746bd0d8c1b7d7344.mp4 
相声新势力说相声还需要“裸替”？卢鑫不说相声要给郭德纲拍戏,http://gcw.bdcdn.shoujiduoduo.com/v/190714/4f5fc8aac1e453fe01a4dd90064f1d84.mp4 
江苏春晚：冯巩大年初一说相声引全场爆笑,http://gcw.bdcdn.shoujiduoduo.com/v/190521/d1fc1e8da55d5568dda7b911bd1012c2.mp4 
「春节欢乐特供」岳云鹏相声合集.mp4,http://gcw.bdcdn.shoujiduoduo.com/v/200628/ccd830c2530545d38b6ebbf9abac0fc7.mp4 
春晚相声“最差先生”冯巩跟牛群争相讨好,最终谁是最差还是最好 
相声《免费电话》李金斗,http://gcw.bdcdn.shoujiduoduo.com/v/181110/5b6cc63c06e7e78104d62e8b391ceb0f.mp4 


浙江频道,#genre#
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8


芒果剧场,#genre#
电视剧场一,http://3501776.xyz:35455/huya/29465862
电视剧场二,http://3501776.xyz:35455/huya/11336591
电视剧场三,http://3501776.xyz:35455/huya/21059563
电视剧场五,http://3501776.xyz:35455/huya/11352912
电视剧场六,http://3501776.xyz:35455/huya/11352936
电视剧场七,http://3501776.xyz:35455/huya/21059630
电视剧场八,http://3501776.xyz:35455/huya/26355775
电视剧场九,http://3501776.xyz:35455/huya/21059594
电视剧场十,http://3501776.xyz:35455/huya/11336592
亮剑,http://3501776.xyz:35455/huya/30080238
漫长的季节,http://3501776.xyz:35455/huya/11342393
龙珠,http://3501776.xyz:35455/huya/10279885
鬼吹灯之精绝古城,http://3501776.xyz:35455/huya/11352871
鬼吹灯之怒晴湘西,http://3501776.xyz:35455/huya/11602075
鬼吹灯之龙岭迷窟,http://3501776.xyz:35455/huya/29465863
鬼吹灯之云南虫谷,http://3501776.xyz:35455/huya/11352898
梦华录,http://3501776.xyz:35455/huya/11336590
延禧攻略,http://3501776.xyz:35455/huya/26355864
民兵葛二蛋,http://3501776.xyz:35455/huya/11602072
开端,http://3501776.xyz:35455/huya/11342397
笑傲江湖,http://3501776.xyz:35455/huya/23865142
康熙微服私访记,http://3501776.xyz:35455/huya/11342418
御赐小仵作,http://3501776.xyz:35455/huya/11352948
新水浒传,http://3501776.xyz:35455/huya/11342384
神雕侠侣,http://3501776.xyz:35455/huya/23865171
雍正王朝,http://3501776.xyz:35455/huya/11342439
三国演义（94版）,http://3501776.xyz:35455/huya/11602081
新三国演义,http://3501776.xyz:35455/huya/11352944
问心,http://3501776.xyz:35455/huya/11352890
风云雄霸天下,http://3501776.xyz:35455/huya/21059612
全职高手,http://3501776.xyz:35455/huya/11352901
炊事班的故事3,http://3501776.xyz:35455/huya/19524135
医馆笑传,http://3501776.xyz:35455/huya/11352891
杨光的快乐生活,http://3501776.xyz:35455/huya/11602085
神医喜来乐,http://3501776.xyz:35455/huya/11601978
大宋提刑官,http://3501776.xyz:35455/huya/26355856
陈翔六点半,http://3501776.xyz:35455/huya/11274154
白鹿原,http://3501776.xyz:35455/huya/11342416
长相思,http://3501776.xyz:35455/huya/11336593
你是我的荣耀,http://3501776.xyz:35455/huya/11352920
刑事侦缉档案,http://3501776.xyz:35455/huya/23734169
芈月传,http://3501776.xyz:35455/huya/11352975
一代枭雄,http://3501776.xyz:35455/huya/11342398
庆余年,http://3501776.xyz:35455/huya/11352960
铁齿铜牙纪晓岚,http://3501776.xyz:35455/huya/11342396
士兵突击,http://3501776.xyz:35455/huya/11342430
我的团长我的团,http://3501776.xyz:35455/huya/11352910
镖行天下,http://3501776.xyz:35455/huya/11352969
将夜,http://3501776.xyz:35455/huya/11352885
父母爱情,http://3501776.xyz:35455/huya/11602071
大染坊,http://3501776.xyz:35455/huya/11602086
地下交通站,http://3501776.xyz:35455/huya/11342433
邻里一家亲,http://3501776.xyz:35455/huya/11342426
剧集_爱情公寓,http://3501776.xyz:35455/huya/11336726


小品丨轮播,#genre#
拍电影,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042559557439441_hlsb.m3u8
警察与督察,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464357625245633_hlsb.m3u8
警察与小偷,https://txmov2.a.kwimgs.com/bs3/video-hls/5192368981698476185_hlsb.m3u8
主角与配角,https://txmov2.a.kwimgs.com/bs3/video-hls/5220516480426863393_hlsb.m3u8
狗娃与黑妮,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472409144867699_hlsb.m3u8
姐夫与小舅子,https://txmov2.a.kwimgs.com/bs3/video-hls/5225583031570305791_hlsb.m3u8
胡椒面,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708928800176589_hlsb.m3u8
吃面条,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524559107583246_hlsb.m3u8
赵四借媳妇儿,http://gcw.bdcdn.shoujiduoduo.com/201805/0236-58.mp4
赵四 宋小宝看病,http://gcw.bdcdn.shoujiduoduo.com/v/201126/9eea53d9a1aee763c853560dc35b2c1f.mp4
赵丽蓉人民战争,http://gcw.bdcdn.shoujiduoduo.com/v/191212/705b3904da37837b6eecd5168063e654.mp4

赵本山小品,http://1.94.31.214:35455/douyu/9817716
赵本山小品,http://hulun.top:35455/douyu/9817716
赵本山小品,http://allinone.netsite.cc/douyu/9817716

赵本山小品,http://cdn.jdshipin.com:8880/douyu.php?id=9817716 
赵本山小品,http://120.78.6.151:8968/dy.php?id=9817716 
赵本山小品,http://maomao.kandiantv.cn/douyu1.php?id=9817716
开心麻花小品,http://maomao.kandiantv.cn/douyu1.php?id=10153463
宋小宝小品,http://maomao.kandiantv.cn/douyu1.php?id=9817729
许君聪小品,http://maomao.kandiantv.cn/douyu1.php?id=10419558
巩汉林小品,http://maomao.kandiantv.cn/yy.php?id=1354889035
贾玲小品,http://maomao.kandiantv.cn/douyu1.php?id=10419541
经典相声，小品,http://maomao.kandiantv.cn/douyu1.php?id=9273031
辽宁台相声小品,http://maomao.kandiantv.cn/douyu1.php?id=9403712
蔡明小品,http://maomao.kandiantv.cn/yy.php?id=1354936177
今夜欢乐颂,http://maomao.kandiantv.cn/yy.php?id=1382735572
笑声传奇,http://maomao.kandiantv.cn/yy.php?id=1382736880
笑傲江湖第一季,http://maomao.kandiantv.cn/yy.php?id=1382749896


开心麻花小品,http://1.94.31.214:35455/douyu/10153463 
开心麻花小品,http://hulun.top:35455/douyu/10153463 
开心麻花小品,http://allinone.netsite.cc/douyu/10153463 
开心麻花小品,http://cdn.jdshipin.com:8880/douyu.php?id=10153463 
开心麻花小品,http://120.78.6.151:8968/dy.php?id=10153463 

宋小宝小品,http://1.94.31.214:35455/douyu/9817729 
宋小宝小品,http://hulun.top:35455/douyu/9817729 
宋小宝小品,http://allinone.netsite.cc/douyu/9817729 
宋小宝小品,http://cdn.jdshipin.com:8880/douyu.php?id=9817729 
宋小宝小品,http://120.78.6.151:8968/dy.php?id=9817729 

许君聪小品,http://1.94.31.214:35455/douyu/10419558 
许君聪小品,http://hulun.top:35455/douyu/10419558 
许君聪小品,http://allinone.netsite.cc/douyu/10419558 
许君聪小品,http://cdn.jdshipin.com:8880/douyu.php?id=10419558 
许君聪小品,http://120.78.6.151:8968/dy.php?id=10419558
 
巩汉林小品,http://1.94.31.214:35455/yy/1354889035
巩汉林小品,http://hulun.top:35455/douyu/1354889035
巩汉林小品,http://allinone.netsite.cc/yy/1354889035
巩汉林小品,http://cdn.jdshipin.com:8880/yy.php?id=1354889035
巩汉林小品,http://120.78.6.151:8968/yy.php?id=1354889035 

贾玲小品,http://1.94.31.214:35455/douyu/10419541 
贾玲小品,http://hulun.top:35455/douyu/10419541 
贾玲小品,http://allinone.netsite.cc/douyu/10419541 
贾玲小品,http://cdn.jdshipin.com:8880/douyu.php?id=10419541 
贾玲小品,http://120.78.6.151:8968/dy.php?id=10419541 

经典相声，小品,http://1.94.31.214:35455/douyu/9273031
经典相声，小品,http://hulun.top:35455/douyu/9273031
经典相声，小品,http://allinone.netsite.cc/douyu/9273031
经典相声，小品,http://cdn.jdshipin.com:8880/douyu.php?id=9273031
经典相声，小品,http://120.78.6.151:8968/dy.php?id=9273031

春晚经典,http://1.94.31.214:35455/huya/11602068
春晚经典,http://hulun.top:35455/douyu/11602068
春晚经典,http://allinone.netsite.cc/huya/11602068
春晚经典,http://cdn.jdshipin.com:8880/huya.php?id=11602068
春晚经典,http://120.78.6.151:8968/hy.php?id=11602068

经典小品,http://1.94.31.214:35455/huya/11352938
经典小品,http://hulun.top:35455/douyu/11352938
经典小品,http://allinone.netsite.cc/huya/11352938
经典小品,http://cdn.jdshipin.com:8880/huya.php?id=11352938
经典小品,http://120.78.6.151:8968/hy.php?id=11352938
 
辽宁台相声小品,http://1.94.31.214:35455/douyu/9403712 
辽宁台相声小品,http://hulun.top:35455/douyu/9403712 
辽宁台相声小品,http://allinone.netsite.cc/douyu/9403712 
辽宁台相声小品,http://cdn.jdshipin.com:8880/douyu.php?id=9403712 
辽宁台相声小品,http://120.78.6.151:8968/dy.php?id=9403712 

蔡明小品,http://120.78.6.151:8968/yy.php?id=1354936177 
蔡明小品,http://hulun.top:35455/douyu/1354936177 
蔡明小品,http://allinone.netsite.cc/yy/1354936177 
蔡明小品,http://cdn.jdshipin.com:8880/yy.php?id=1354936177 
蔡明小品,http://120.78.6.151:8968/yy.php?id=1354936177 

非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4 
幸福密码,https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4 
狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4 
最佳酒友,https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4 
整容归来,https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4 
老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4 
策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D 
不差钱,https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005 
就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a 
昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D 
捐助,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1 
捐助后传,https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D 
小崔说事,https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779 
小崔说事儿,https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb 
中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1 
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1 
相亲1,https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed 
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D 钟点工,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0 
火炬手,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c54t79jc77u7est4rcn0&ratio=720p&line=0 
火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D 
生日快乐,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1 
狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D 
赵本山小品128分钟,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1 
阳仔演笑会,https://vdse.bdstatic.com//cf06ee490cf69657ab9f333e067b348e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A30%3A16Z%2F-1%2Fhost%2Fe3b07458bdfa3f2b9dd841f97ab3b32a73e1f5c3c55fec0e851f21054900b4a3 
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557 
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1 
中奖了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c416nhbc77ueljqcfms0&ratio=720p&line=0 
有钱了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c4mruerc77ua2hethfig&ratio=720p&line=0 
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1 
办班,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f830000bqvq3vcssiod1f1acv10&ratio=720p&line=0 
年前年后,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f250000br00c6t03hnekstiv2rg&ratio=720p&line=0 
卖梨,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f850000bqvq43ueankk4sopbea0&ratio=720p&line=0 
城市打工妹,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fb00000br0007k2v0nbugkvpqc0&ratio=720p&line=0 
如此竞争,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fe60000br000frls1kbc9rjapeg&ratio=720p&line=0 
儿子大了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0 
同学会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0 
拜年,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c83hhi3c77u01a8d7hp0&ratio=720p&line=0 
新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all 
冯巩郭冬临狗不理包子,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed 
牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8 
冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a 
牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c 
牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1 
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed 
孔云龙扒马褂,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c7la4l3c77u5vs0abgs0&ratio=720p&line=0 
策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D 
不差钱,https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005 
就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D 
捐助,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1 
捐助后传,https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D 
小崔说事,https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779 
小崔说事儿,https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb 
中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1 
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1 
相亲1,https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed 
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D 
火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D 
我想有个家,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1 
狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D 
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557 
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1 
吃面,https://txmov2.a.kwimgs.com/bs3/video-hls/5188709833950189842_hlsb.m3u8
非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4 
幸福密码,https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4 
狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4 
最佳酒友,https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4 
整容归来,https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4 
老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4 
策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D 
不差钱,https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005 
就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a 
昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D 
捐助,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1 
